step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    3.5s
step  1735000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5812.8s
step  1740000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5830.6s
step  1745000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5847.3s
step  1750000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5863.8s
step  1755000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5883.1s
step  1760000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5901.7s
step  1765000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 5919.8s
step  1770000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5938.0s
step  1775000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5956.8s
step  1780000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5975.6s
step  1785000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 5994.4s
step  1790000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 6012.9s
step  1795000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 6030.8s
step  1800000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 6052.4s
step  1805000 | reward(last100)  0.0000 | sigma 0.0202 | elapsed 6070.6s
step  1810000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 6088.5s
step  1815000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 6106.4s
step  1820000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 6125.2s
step  1825000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 6144.0s
step  1830000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 6162.9s
step  1835000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 6181.7s
step  1840000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 6200.6s
step  1845000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 6218.8s
step  1850000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 6236.9s
step  1855000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 6255.1s
step  1860000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 6273.0s
step  1865000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 6295.5s
step  1870000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 6318.6s
step  1875000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 6342.1s
step  1880000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 6365.9s
step  1885000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 6389.7s
step  1890000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 6412.9s
step  1895000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 6435.6s
step  1900000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 6456.4s
step  1905000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 6475.1s
step  1910000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 6493.4s
step  1915000 | reward(last100)  0.0000 | sigma 0.0201 | elapsed 6511.1s
step  1920000 | reward(last100)  0.0260 | sigma 0.0203 | elapsed 6527.8s
step  1925000 | reward(last100)  0.0260 | sigma 0.0207 | elapsed 6544.0s
step  1930000 | reward(last100)  0.0260 | sigma 0.0205 | elapsed 6559.4s
step  1935000 | reward(last100)  0.0260 | sigma 0.0201 | elapsed 6574.5s
step  1940000 | reward(last100)  0.0260 | sigma 0.0197 | elapsed 6589.4s
step  1945000 | reward(last100)  0.0260 | sigma 0.0194 | elapsed 6604.3s
step  1950000 | reward(last100)  0.0260 | sigma 0.0192 | elapsed 6619.3s
step  1955000 | reward(last100)  0.0000 | sigma 0.0190 | elapsed 6634.7s
step  1960000 | reward(last100)  0.0000 | sigma 0.0188 | elapsed 6649.7s
step  1965000 | reward(last100)  0.0000 | sigma 0.0187 | elapsed 6664.6s
step  1970000 | reward(last100)  0.0000 | sigma 0.0185 | elapsed 6679.8s
step  1975000 | reward(last100)  0.0000 | sigma 0.0185 | elapsed 6694.8s
step  1980000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 6709.7s
step  1985000 | reward(last100)  0.0000 | sigma 0.0183 | elapsed 6724.8s
step  1990000 | reward(last100)  0.0000 | sigma 0.0182 | elapsed 6739.8s
step  1995000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 6754.8s
step  2000000 | reward(last100)  0.0000 | sigma 0.0181 | elapsed 6769.8s
