step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    4.2s
step  1740000 | reward(last100)  0.7219 | sigma 0.0237 | elapsed 5848.1s
step  1745000 | reward(last100)  0.7415 | sigma 0.0237 | elapsed 5865.2s
step  1750000 | reward(last100)  0.7248 | sigma 0.0237 | elapsed 5883.2s
step  1755000 | reward(last100)  0.7082 | sigma 0.0237 | elapsed 5899.6s
step  1760000 | reward(last100)  0.7466 | sigma 0.0237 | elapsed 5915.6s
step  1765000 | reward(last100)  0.7039 | sigma 0.0237 | elapsed 5931.6s
step  1770000 | reward(last100)  0.7002 | sigma 0.0237 | elapsed 5947.8s
step  1775000 | reward(last100)  0.6110 | sigma 0.0237 | elapsed 5963.9s
step  1780000 | reward(last100)  0.7387 | sigma 0.0238 | elapsed 5980.0s
step  1785000 | reward(last100)  0.6777 | sigma 0.0237 | elapsed 5996.1s
step  1790000 | reward(last100)  0.7017 | sigma 0.0237 | elapsed 6012.0s
step  1795000 | reward(last100)  0.7899 | sigma 0.0237 | elapsed 6029.5s
step  1800000 | reward(last100)  0.7298 | sigma 0.0238 | elapsed 6047.1s
step  1805000 | reward(last100)  0.6613 | sigma 0.0237 | elapsed 6065.3s
step  1810000 | reward(last100)  0.5655 | sigma 0.0237 | elapsed 6083.1s
step  1815000 | reward(last100)  0.7058 | sigma 0.0237 | elapsed 6100.7s
step  1820000 | reward(last100)  0.6162 | sigma 0.0237 | elapsed 6117.7s
step  1825000 | reward(last100)  0.6196 | sigma 0.0237 | elapsed 6133.7s
step  1830000 | reward(last100)  0.6884 | sigma 0.0237 | elapsed 6149.7s
step  1835000 | reward(last100)  0.6779 | sigma 0.0237 | elapsed 6165.8s
step  1840000 | reward(last100)  0.6385 | sigma 0.0237 | elapsed 6181.8s
step  1845000 | reward(last100)  0.5803 | sigma 0.0237 | elapsed 6197.6s
step  1850000 | reward(last100)  0.6542 | sigma 0.0237 | elapsed 6213.6s
step  1855000 | reward(last100)  0.6342 | sigma 0.0237 | elapsed 6230.1s
step  1860000 | reward(last100)  0.7586 | sigma 0.0237 | elapsed 6246.1s
step  1865000 | reward(last100)  0.7203 | sigma 0.0237 | elapsed 6262.1s
step  1870000 | reward(last100)  0.6367 | sigma 0.0237 | elapsed 6278.7s
step  1875000 | reward(last100)  0.6112 | sigma 0.0237 | elapsed 6295.0s
step  1880000 | reward(last100)  0.7654 | sigma 0.0237 | elapsed 6311.2s
step  1885000 | reward(last100)  0.6046 | sigma 0.0237 | elapsed 6327.3s
step  1890000 | reward(last100)  0.5454 | sigma 0.0238 | elapsed 6343.4s
step  1895000 | reward(last100)  0.6501 | sigma 0.0237 | elapsed 6359.5s
step  1900000 | reward(last100)  0.5607 | sigma 0.0237 | elapsed 6375.5s
step  1905000 | reward(last100)  0.6174 | sigma 0.0237 | elapsed 6393.6s
step  1910000 | reward(last100)  0.6276 | sigma 0.0237 | elapsed 6410.4s
step  1915000 | reward(last100)  0.6111 | sigma 0.0237 | elapsed 6426.4s
step  1920000 | reward(last100)  0.6314 | sigma 0.0237 | elapsed 6443.8s
step  1925000 | reward(last100)  0.5914 | sigma 0.0237 | elapsed 6462.5s
step  1930000 | reward(last100)  0.5939 | sigma 0.0237 | elapsed 6479.0s
step  1935000 | reward(last100)  0.6302 | sigma 0.0237 | elapsed 6494.8s
step  1940000 | reward(last100)  0.6367 | sigma 0.0237 | elapsed 6510.7s
step  1945000 | reward(last100)  0.6172 | sigma 0.0237 | elapsed 6526.5s
step  1950000 | reward(last100)  0.5981 | sigma 0.0238 | elapsed 6542.4s
step  1955000 | reward(last100)  0.6234 | sigma 0.0237 | elapsed 6558.7s
step  1960000 | reward(last100)  0.6163 | sigma 0.0237 | elapsed 6574.6s
step  1965000 | reward(last100)  0.6087 | sigma 0.0237 | elapsed 6590.6s
step  1970000 | reward(last100)  0.5673 | sigma 0.0237 | elapsed 6606.5s
step  1975000 | reward(last100)  0.6411 | sigma 0.0237 | elapsed 6622.4s
step  1980000 | reward(last100)  0.5907 | sigma 0.0237 | elapsed 6638.3s
step  1985000 | reward(last100)  0.5554 | sigma 0.0237 | elapsed 6654.2s
step  1990000 | reward(last100)  0.6308 | sigma 0.0237 | elapsed 6670.1s
step  1995000 | reward(last100)  0.6002 | sigma 0.0237 | elapsed 6686.0s
step  2000000 | reward(last100)  0.6022 | sigma 0.0237 | elapsed 6701.8s
step  2005000 | reward(last100)  0.5913 | sigma 0.0237 | elapsed 6718.0s
step  2010000 | reward(last100)  0.5649 | sigma 0.0237 | elapsed 6733.9s
step  2015000 | reward(last100)  0.6298 | sigma 0.0237 | elapsed 6749.8s
step  2020000 | reward(last100)  0.6155 | sigma 0.0237 | elapsed 6765.7s
step  2025000 | reward(last100)  0.6458 | sigma 0.0237 | elapsed 6781.6s
step  2030000 | reward(last100)  0.6238 | sigma 0.0237 | elapsed 6797.4s
step  2035000 | reward(last100)  0.6669 | sigma 0.0237 | elapsed 6813.2s
step  2040000 | reward(last100)  0.6663 | sigma 0.0237 | elapsed 6829.0s
step  2045000 | reward(last100)  0.5661 | sigma 0.0237 | elapsed 6844.8s
step  2050000 | reward(last100)  0.6136 | sigma 0.0237 | elapsed 6860.6s
step  2055000 | reward(last100)  0.6423 | sigma 0.0237 | elapsed 6877.2s
step  2060000 | reward(last100)  0.6649 | sigma 0.0237 | elapsed 6894.0s
step  2065000 | reward(last100)  0.6732 | sigma 0.0237 | elapsed 6910.3s
step  2070000 | reward(last100)  0.6949 | sigma 0.0237 | elapsed 6926.2s
step  2075000 | reward(last100)  0.6130 | sigma 0.0238 | elapsed 6942.9s
step  2080000 | reward(last100)  0.6164 | sigma 0.0238 | elapsed 6960.2s
step  2085000 | reward(last100)  0.6173 | sigma 0.0237 | elapsed 6977.1s
step  2090000 | reward(last100)  0.6032 | sigma 0.0237 | elapsed 6993.8s
step  2095000 | reward(last100)  0.6435 | sigma 0.0237 | elapsed 7010.5s
step  2100000 | reward(last100)  0.5643 | sigma 0.0237 | elapsed 7027.3s
step  2105000 | reward(last100)  0.6433 | sigma 0.0237 | elapsed 7045.1s
step  2110000 | reward(last100)  0.6299 | sigma 0.0237 | elapsed 7063.1s
step  2115000 | reward(last100)  0.6081 | sigma 0.0237 | elapsed 7083.4s
step  2120000 | reward(last100)  0.5668 | sigma 0.0237 | elapsed 7103.6s
step  2125000 | reward(last100)  0.6412 | sigma 0.0237 | elapsed 7124.0s
step  2130000 | reward(last100)  0.6344 | sigma 0.0237 | elapsed 7145.2s
step  2135000 | reward(last100)  0.6674 | sigma 0.0237 | elapsed 7166.5s
step  2140000 | reward(last100)  0.5805 | sigma 0.0236 | elapsed 7187.4s
step  2145000 | reward(last100)  0.6692 | sigma 0.0237 | elapsed 7205.1s
step  2150000 | reward(last100)  0.6509 | sigma 0.0237 | elapsed 7222.6s
step  2155000 | reward(last100)  0.6644 | sigma 0.0237 | elapsed 7244.2s
step  2160000 | reward(last100)  0.6150 | sigma 0.0237 | elapsed 7259.7s
step  2165000 | reward(last100)  0.6108 | sigma 0.0237 | elapsed 7275.1s
step  2170000 | reward(last100)  0.6381 | sigma 0.0237 | elapsed 7290.6s
step  2175000 | reward(last100)  0.6343 | sigma 0.0237 | elapsed 7306.2s
step  2180000 | reward(last100)  0.6794 | sigma 0.0236 | elapsed 7321.7s
step  2185000 | reward(last100)  0.6353 | sigma 0.0236 | elapsed 7337.2s
step  2190000 | reward(last100)  0.6371 | sigma 0.0237 | elapsed 7352.7s
step  2195000 | reward(last100)  0.5795 | sigma 0.0237 | elapsed 7368.3s
step  2200000 | reward(last100)  0.6675 | sigma 0.0237 | elapsed 7383.8s
step  2205000 | reward(last100)  0.6920 | sigma 0.0237 | elapsed 7401.6s
step  2210000 | reward(last100)  0.5919 | sigma 0.0237 | elapsed 7418.9s
step  2215000 | reward(last100)  0.6474 | sigma 0.0237 | elapsed 7436.3s
step  2220000 | reward(last100)  0.5901 | sigma 0.0237 | elapsed 7453.5s
step  2225000 | reward(last100)  0.6630 | sigma 0.0237 | elapsed 7470.8s
step  2230000 | reward(last100)  0.5802 | sigma 0.0237 | elapsed 7488.1s
step  2235000 | reward(last100)  0.6649 | sigma 0.0237 | elapsed 7505.4s
step  2240000 | reward(last100)  0.6164 | sigma 0.0237 | elapsed 7522.0s
step  2245000 | reward(last100)  0.6037 | sigma 0.0237 | elapsed 7537.8s
step  2250000 | reward(last100)  0.6600 | sigma 0.0237 | elapsed 7553.7s
step  2255000 | reward(last100)  0.6077 | sigma 0.0237 | elapsed 7571.1s
step  2260000 | reward(last100)  0.5028 | sigma 0.0237 | elapsed 7586.9s
step  2265000 | reward(last100)  0.6456 | sigma 0.0237 | elapsed 7602.8s
step  2270000 | reward(last100)  0.5845 | sigma 0.0237 | elapsed 7618.5s
step  2275000 | reward(last100)  0.6305 | sigma 0.0237 | elapsed 7634.0s
step  2280000 | reward(last100)  0.5757 | sigma 0.0237 | elapsed 7649.5s
step  2285000 | reward(last100)  0.6074 | sigma 0.0236 | elapsed 7665.0s
step  2290000 | reward(last100)  0.5868 | sigma 0.0236 | elapsed 7680.5s
step  2295000 | reward(last100)  0.6932 | sigma 0.0236 | elapsed 7696.1s
step  2300000 | reward(last100)  0.5839 | sigma 0.0236 | elapsed 7711.7s
step  2305000 | reward(last100)  0.6365 | sigma 0.0236 | elapsed 7727.7s
step  2310000 | reward(last100)  0.6633 | sigma 0.0236 | elapsed 7743.2s
step  2315000 | reward(last100)  0.6804 | sigma 0.0236 | elapsed 7758.7s
step  2320000 | reward(last100)  0.7086 | sigma 0.0237 | elapsed 7774.3s
step  2325000 | reward(last100)  0.5933 | sigma 0.0237 | elapsed 7789.8s
step  2330000 | reward(last100)  0.5802 | sigma 0.0236 | elapsed 7805.3s
step  2335000 | reward(last100)  0.6298 | sigma 0.0237 | elapsed 7820.8s
step  2340000 | reward(last100)  0.6941 | sigma 0.0237 | elapsed 7836.3s
step  2345000 | reward(last100)  0.6766 | sigma 0.0237 | elapsed 7851.8s
step  2350000 | reward(last100)  0.6100 | sigma 0.0237 | elapsed 7867.3s
step  2355000 | reward(last100)  0.6246 | sigma 0.0237 | elapsed 7884.7s
step  2360000 | reward(last100)  0.6356 | sigma 0.0237 | elapsed 7901.7s
step  2365000 | reward(last100)  0.6489 | sigma 0.0237 | elapsed 7918.7s
step  2370000 | reward(last100)  0.6525 | sigma 0.0237 | elapsed 7936.1s
step  2375000 | reward(last100)  0.6309 | sigma 0.0237 | elapsed 7954.0s
step  2380000 | reward(last100)  0.6560 | sigma 0.0237 | elapsed 7971.8s
step  2385000 | reward(last100)  0.6326 | sigma 0.0237 | elapsed 7989.7s
step  2390000 | reward(last100)  0.6361 | sigma 0.0237 | elapsed 8007.4s
step  2395000 | reward(last100)  0.6148 | sigma 0.0237 | elapsed 8025.3s
step  2400000 | reward(last100)  0.5891 | sigma 0.0237 | elapsed 8043.1s
step  2405000 | reward(last100)  0.6028 | sigma 0.0237 | elapsed 8063.3s
step  2410000 | reward(last100)  0.6579 | sigma 0.0237 | elapsed 8080.4s
step  2415000 | reward(last100)  0.6219 | sigma 0.0237 | elapsed 8097.4s
step  2420000 | reward(last100)  0.6462 | sigma 0.0237 | elapsed 8114.5s
step  2425000 | reward(last100)  0.6269 | sigma 0.0237 | elapsed 8131.5s
step  2430000 | reward(last100)  0.6744 | sigma 0.0237 | elapsed 8148.6s
step  2435000 | reward(last100)  0.6201 | sigma 0.0237 | elapsed 8165.7s
step  2440000 | reward(last100)  0.6230 | sigma 0.0237 | elapsed 8186.3s
step  2445000 | reward(last100)  0.6607 | sigma 0.0237 | elapsed 8206.8s
step  2450000 | reward(last100)  0.6676 | sigma 0.0237 | elapsed 8227.4s
step  2455000 | reward(last100)  0.6815 | sigma 0.0237 | elapsed 8247.9s
step  2460000 | reward(last100)  0.6216 | sigma 0.0237 | elapsed 8265.7s
step  2465000 | reward(last100)  0.5543 | sigma 0.0237 | elapsed 8283.5s
step  2470000 | reward(last100)  0.6467 | sigma 0.0237 | elapsed 8301.2s
step  2475000 | reward(last100)  0.6292 | sigma 0.0237 | elapsed 8319.0s
step  2480000 | reward(last100)  0.6592 | sigma 0.0237 | elapsed 8336.8s
step  2485000 | reward(last100)  0.5937 | sigma 0.0237 | elapsed 8354.6s
step  2490000 | reward(last100)  0.6132 | sigma 0.0237 | elapsed 8372.5s
step  2495000 | reward(last100)  0.5757 | sigma 0.0237 | elapsed 8390.3s
step  2500000 | reward(last100)  0.6617 | sigma 0.0237 | elapsed 8408.1s
step  2505000 | reward(last100)  0.6420 | sigma 0.0237 | elapsed 8424.2s
step  2510000 | reward(last100)  0.6249 | sigma 0.0237 | elapsed 8439.9s
step  2515000 | reward(last100)  0.6019 | sigma 0.0237 | elapsed 8455.7s
step  2520000 | reward(last100)  0.6821 | sigma 0.0237 | elapsed 8471.4s
step  2525000 | reward(last100)  0.5982 | sigma 0.0237 | elapsed 8487.1s
step  2530000 | reward(last100)  0.6658 | sigma 0.0237 | elapsed 8503.0s
step  2535000 | reward(last100)  0.6362 | sigma 0.0237 | elapsed 8518.9s
step  2540000 | reward(last100)  0.6294 | sigma 0.0237 | elapsed 8534.7s
step  2545000 | reward(last100)  0.6244 | sigma 0.0237 | elapsed 8550.5s
step  2550000 | reward(last100)  0.6410 | sigma 0.0237 | elapsed 8566.2s
step  2555000 | reward(last100)  0.6274 | sigma 0.0237 | elapsed 8583.6s
step  2560000 | reward(last100)  0.6738 | sigma 0.0237 | elapsed 8600.6s
step  2565000 | reward(last100)  0.5646 | sigma 0.0237 | elapsed 8617.5s
step  2570000 | reward(last100)  0.6772 | sigma 0.0237 | elapsed 8633.5s
step  2575000 | reward(last100)  0.6431 | sigma 0.0237 | elapsed 8649.1s
step  2580000 | reward(last100)  0.6222 | sigma 0.0237 | elapsed 8664.7s
step  2585000 | reward(last100)  0.6077 | sigma 0.0237 | elapsed 8680.3s
step  2590000 | reward(last100)  0.5736 | sigma 0.0237 | elapsed 8695.9s
step  2595000 | reward(last100)  0.6246 | sigma 0.0237 | elapsed 8711.5s
step  2600000 | reward(last100)  0.6034 | sigma 0.0237 | elapsed 8727.1s
step  2605000 | reward(last100)  0.5581 | sigma 0.0237 | elapsed 8745.3s
step  2610000 | reward(last100)  0.6011 | sigma 0.0237 | elapsed 8763.1s
step  2615000 | reward(last100)  0.5779 | sigma 0.0237 | elapsed 8780.9s
step  2620000 | reward(last100)  0.6572 | sigma 0.0237 | elapsed 8798.7s
step  2625000 | reward(last100)  0.6321 | sigma 0.0237 | elapsed 8816.4s
step  2630000 | reward(last100)  0.5465 | sigma 0.0237 | elapsed 8834.1s
step  2635000 | reward(last100)  0.6621 | sigma 0.0237 | elapsed 8851.8s
step  2640000 | reward(last100)  0.6815 | sigma 0.0237 | elapsed 8868.9s
step  2645000 | reward(last100)  0.7015 | sigma 0.0237 | elapsed 8886.0s
step  2650000 | reward(last100)  0.6339 | sigma 0.0237 | elapsed 8903.1s
step  2655000 | reward(last100)  0.6947 | sigma 0.0237 | elapsed 8919.3s
step  2660000 | reward(last100)  0.6053 | sigma 0.0237 | elapsed 8935.1s
step  2665000 | reward(last100)  0.6160 | sigma 0.0237 | elapsed 8950.9s
step  2670000 | reward(last100)  0.6095 | sigma 0.0237 | elapsed 8966.8s
step  2675000 | reward(last100)  0.6504 | sigma 0.0237 | elapsed 8982.7s
step  2680000 | reward(last100)  0.6244 | sigma 0.0237 | elapsed 8998.5s
step  2685000 | reward(last100)  0.6637 | sigma 0.0237 | elapsed 9014.3s
step  2690000 | reward(last100)  0.6689 | sigma 0.0237 | elapsed 9030.1s
step  2695000 | reward(last100)  0.6341 | sigma 0.0237 | elapsed 9046.0s
step  2700000 | reward(last100)  0.6117 | sigma 0.0237 | elapsed 9061.9s
step  2705000 | reward(last100)  0.6387 | sigma 0.0237 | elapsed 9078.1s
step  2710000 | reward(last100)  0.6999 | sigma 0.0237 | elapsed 9095.5s
step  2715000 | reward(last100)  0.6423 | sigma 0.0237 | elapsed 9112.8s
step  2720000 | reward(last100)  0.6501 | sigma 0.0237 | elapsed 9128.9s
step  2725000 | reward(last100)  0.6655 | sigma 0.0237 | elapsed 9144.7s
step  2730000 | reward(last100)  0.5775 | sigma 0.0237 | elapsed 9160.5s
step  2735000 | reward(last100)  0.6649 | sigma 0.0237 | elapsed 9176.2s
step  2740000 | reward(last100)  0.6014 | sigma 0.0237 | elapsed 9192.0s
step  2745000 | reward(last100)  0.6098 | sigma 0.0237 | elapsed 9207.8s
step  2750000 | reward(last100)  0.6565 | sigma 0.0237 | elapsed 9223.6s
step  2755000 | reward(last100)  0.6223 | sigma 0.0237 | elapsed 9241.4s
step  2760000 | reward(last100)  0.6146 | sigma 0.0237 | elapsed 9258.8s
step  2765000 | reward(last100)  0.6448 | sigma 0.0237 | elapsed 9275.9s
step  2770000 | reward(last100)  0.6828 | sigma 0.0237 | elapsed 9293.0s
step  2775000 | reward(last100)  0.6393 | sigma 0.0237 | elapsed 9308.7s
step  2780000 | reward(last100)  0.6212 | sigma 0.0237 | elapsed 9324.4s
step  2785000 | reward(last100)  0.6266 | sigma 0.0237 | elapsed 9340.2s
step  2790000 | reward(last100)  0.6480 | sigma 0.0237 | elapsed 9355.9s
step  2795000 | reward(last100)  0.6268 | sigma 0.0237 | elapsed 9371.7s
step  2800000 | reward(last100)  0.6713 | sigma 0.0237 | elapsed 9387.4s
step  2805000 | reward(last100)  0.6328 | sigma 0.0237 | elapsed 9403.7s
step  2810000 | reward(last100)  0.5973 | sigma 0.0237 | elapsed 9419.5s
step  2815000 | reward(last100)  0.6362 | sigma 0.0237 | elapsed 9435.3s
step  2820000 | reward(last100)  0.6556 | sigma 0.0237 | elapsed 9451.1s
step  2825000 | reward(last100)  0.6562 | sigma 0.0237 | elapsed 9466.8s
step  2830000 | reward(last100)  0.5986 | sigma 0.0237 | elapsed 9482.7s
step  2835000 | reward(last100)  0.6259 | sigma 0.0237 | elapsed 9498.7s
step  2840000 | reward(last100)  0.5809 | sigma 0.0237 | elapsed 9516.2s
step  2845000 | reward(last100)  0.6959 | sigma 0.0237 | elapsed 9533.5s
step  2850000 | reward(last100)  0.5821 | sigma 0.0237 | elapsed 9550.7s
step  2855000 | reward(last100)  0.6587 | sigma 0.0237 | elapsed 9567.2s
step  2860000 | reward(last100)  0.6458 | sigma 0.0237 | elapsed 9583.2s
step  2865000 | reward(last100)  0.6384 | sigma 0.0237 | elapsed 9600.3s
step  2870000 | reward(last100)  0.6567 | sigma 0.0237 | elapsed 9617.5s
step  2875000 | reward(last100)  0.6300 | sigma 0.0237 | elapsed 9634.7s
step  2880000 | reward(last100)  0.6761 | sigma 0.0237 | elapsed 9651.9s
step  2885000 | reward(last100)  0.6916 | sigma 0.0237 | elapsed 9670.7s
step  2890000 | reward(last100)  0.5998 | sigma 0.0237 | elapsed 9686.2s
step  2895000 | reward(last100)  0.6016 | sigma 0.0237 | elapsed 9701.7s
step  2900000 | reward(last100)  0.6514 | sigma 0.0237 | elapsed 9717.1s
step  2905000 | reward(last100)  0.5841 | sigma 0.0237 | elapsed 9732.9s
step  2910000 | reward(last100)  0.6051 | sigma 0.0237 | elapsed 9748.4s
step  2915000 | reward(last100)  0.6108 | sigma 0.0237 | elapsed 9763.9s
step  2920000 | reward(last100)  0.6565 | sigma 0.0237 | elapsed 9779.4s
step  2925000 | reward(last100)  0.5421 | sigma 0.0237 | elapsed 9794.8s
step  2930000 | reward(last100)  0.6646 | sigma 0.0237 | elapsed 9810.3s
step  2935000 | reward(last100)  0.6231 | sigma 0.0237 | elapsed 9825.8s
step  2940000 | reward(last100)  0.6247 | sigma 0.0237 | elapsed 9841.3s
step  2945000 | reward(last100)  0.5636 | sigma 0.0237 | elapsed 9856.7s
step  2950000 | reward(last100)  0.6437 | sigma 0.0237 | elapsed 9872.2s
step  2955000 | reward(last100)  0.6099 | sigma 0.0237 | elapsed 9889.3s
step  2960000 | reward(last100)  0.6053 | sigma 0.0237 | elapsed 9905.9s
step  2965000 | reward(last100)  0.6287 | sigma 0.0237 | elapsed 9922.6s
step  2970000 | reward(last100)  0.6173 | sigma 0.0237 | elapsed 9939.4s
step  2975000 | reward(last100)  0.6369 | sigma 0.0237 | elapsed 9956.1s
step  2980000 | reward(last100)  0.6456 | sigma 0.0237 | elapsed 9971.6s
step  2985000 | reward(last100)  0.6057 | sigma 0.0237 | elapsed 9987.1s
step  2990000 | reward(last100)  0.6685 | sigma 0.0237 | elapsed 10002.5s
step  2995000 | reward(last100)  0.6492 | sigma 0.0237 | elapsed 10018.1s
step  3000000 | reward(last100)  0.6086 | sigma 0.0237 | elapsed 10033.6s
