step     5000 | reward(last100)  0.0037 | sigma 0.0309 | elapsed    4.2s
step  1735000 | reward(last100)  0.5669 | sigma 0.0242 | elapsed 6177.3s
step  1740000 | reward(last100)  0.5612 | sigma 0.0242 | elapsed 6195.3s
step  1745000 | reward(last100)  0.5760 | sigma 0.0242 | elapsed 6213.2s
step  1750000 | reward(last100)  0.5603 | sigma 0.0242 | elapsed 6231.1s
step  1755000 | reward(last100)  0.5136 | sigma 0.0242 | elapsed 6249.0s
step  1760000 | reward(last100)  0.4560 | sigma 0.0242 | elapsed 6266.5s
step  1765000 | reward(last100)  0.5147 | sigma 0.0242 | elapsed 6283.7s
step  1770000 | reward(last100)  0.5681 | sigma 0.0242 | elapsed 6300.0s
step  1775000 | reward(last100)  0.4743 | sigma 0.0242 | elapsed 6316.4s
step  1780000 | reward(last100)  0.4708 | sigma 0.0243 | elapsed 6332.8s
step  1785000 | reward(last100)  0.4832 | sigma 0.0242 | elapsed 6349.1s
step  1790000 | reward(last100)  0.5022 | sigma 0.0242 | elapsed 6369.6s
step  1795000 | reward(last100)  0.5646 | sigma 0.0242 | elapsed 6387.5s
step  1800000 | reward(last100)  0.4890 | sigma 0.0242 | elapsed 6405.9s
step  1805000 | reward(last100)  0.4094 | sigma 0.0242 | elapsed 6424.5s
step  1810000 | reward(last100)  0.5697 | sigma 0.0242 | elapsed 6443.9s
step  1815000 | reward(last100)  0.5916 | sigma 0.0242 | elapsed 6462.1s
step  1820000 | reward(last100)  0.4719 | sigma 0.0242 | elapsed 6480.3s
step  1825000 | reward(last100)  0.5471 | sigma 0.0242 | elapsed 6497.6s
step  1830000 | reward(last100)  0.5455 | sigma 0.0242 | elapsed 6514.1s
step  1835000 | reward(last100)  0.5389 | sigma 0.0242 | elapsed 6530.7s
step  1840000 | reward(last100)  0.5600 | sigma 0.0242 | elapsed 6547.3s
step  1845000 | reward(last100)  0.5478 | sigma 0.0242 | elapsed 6563.9s
step  1850000 | reward(last100)  0.4896 | sigma 0.0242 | elapsed 6580.2s
step  1855000 | reward(last100)  0.4943 | sigma 0.0242 | elapsed 6597.3s
step  1860000 | reward(last100)  0.5740 | sigma 0.0242 | elapsed 6613.9s
step  1865000 | reward(last100)  0.5038 | sigma 0.0242 | elapsed 6630.6s
step  1870000 | reward(last100)  0.5237 | sigma 0.0242 | elapsed 6648.2s
step  1875000 | reward(last100)  0.5207 | sigma 0.0242 | elapsed 6665.7s
step  1880000 | reward(last100)  0.5289 | sigma 0.0242 | elapsed 6683.3s
step  1885000 | reward(last100)  0.5236 | sigma 0.0242 | elapsed 6701.5s
step  1890000 | reward(last100)  0.4788 | sigma 0.0242 | elapsed 6720.2s
step  1895000 | reward(last100)  0.5156 | sigma 0.0242 | elapsed 6738.8s
step  1900000 | reward(last100)  0.5061 | sigma 0.0242 | elapsed 6755.8s
step  1905000 | reward(last100)  0.5154 | sigma 0.0242 | elapsed 6777.6s
step  1910000 | reward(last100)  0.5054 | sigma 0.0242 | elapsed 6795.9s
step  1915000 | reward(last100)  0.5454 | sigma 0.0242 | elapsed 6813.9s
step  1920000 | reward(last100)  0.5344 | sigma 0.0242 | elapsed 6830.3s
step  1925000 | reward(last100)  0.4754 | sigma 0.0242 | elapsed 6846.8s
step  1930000 | reward(last100)  0.5194 | sigma 0.0242 | elapsed 6863.2s
step  1935000 | reward(last100)  0.5173 | sigma 0.0242 | elapsed 6879.7s
step  1940000 | reward(last100)  0.4953 | sigma 0.0242 | elapsed 6896.0s
step  1945000 | reward(last100)  0.4100 | sigma 0.0242 | elapsed 6912.3s
step  1950000 | reward(last100)  0.5206 | sigma 0.0242 | elapsed 6928.7s
step  1955000 | reward(last100)  0.4561 | sigma 0.0241 | elapsed 6945.4s
step  1960000 | reward(last100)  0.4770 | sigma 0.0241 | elapsed 6961.7s
step  1965000 | reward(last100)  0.5218 | sigma 0.0241 | elapsed 6978.1s
step  1970000 | reward(last100)  0.5357 | sigma 0.0241 | elapsed 6994.5s
step  1975000 | reward(last100)  0.5425 | sigma 0.0241 | elapsed 7010.8s
step  1980000 | reward(last100)  0.5360 | sigma 0.0242 | elapsed 7027.0s
step  1985000 | reward(last100)  0.5848 | sigma 0.0241 | elapsed 7048.8s
step  1990000 | reward(last100)  0.5587 | sigma 0.0241 | elapsed 7071.6s
step  1995000 | reward(last100)  0.5585 | sigma 0.0241 | elapsed 7094.6s
step  2000000 | reward(last100)  0.6119 | sigma 0.0241 | elapsed 7117.6s
step  2005000 | reward(last100)  0.5087 | sigma 0.0241 | elapsed 7136.6s
step  2010000 | reward(last100)  0.5366 | sigma 0.0241 | elapsed 7154.4s
step  2015000 | reward(last100)  0.5329 | sigma 0.0241 | elapsed 7171.9s
step  2020000 | reward(last100)  0.6086 | sigma 0.0241 | elapsed 7191.0s
step  2025000 | reward(last100)  0.4529 | sigma 0.0241 | elapsed 7209.1s
step  2030000 | reward(last100)  0.5260 | sigma 0.0241 | elapsed 7227.2s
step  2035000 | reward(last100)  0.5765 | sigma 0.0241 | elapsed 7245.2s
step  2040000 | reward(last100)  0.4940 | sigma 0.0241 | elapsed 7263.2s
step  2045000 | reward(last100)  0.4768 | sigma 0.0241 | elapsed 7281.2s
step  2050000 | reward(last100)  0.4820 | sigma 0.0241 | elapsed 7299.2s
step  2055000 | reward(last100)  0.6612 | sigma 0.0241 | elapsed 7315.7s
step  2060000 | reward(last100)  0.5548 | sigma 0.0241 | elapsed 7331.8s
step  2065000 | reward(last100)  0.5557 | sigma 0.0241 | elapsed 7348.0s
step  2070000 | reward(last100)  0.5973 | sigma 0.0241 | elapsed 7364.2s
step  2075000 | reward(last100)  0.4847 | sigma 0.0241 | elapsed 7380.4s
step  2080000 | reward(last100)  0.4736 | sigma 0.0241 | elapsed 7396.7s
step  2085000 | reward(last100)  0.4970 | sigma 0.0241 | elapsed 7412.9s
step  2090000 | reward(last100)  0.6076 | sigma 0.0241 | elapsed 7429.1s
step  2095000 | reward(last100)  0.5309 | sigma 0.0241 | elapsed 7445.3s
step  2100000 | reward(last100)  0.4972 | sigma 0.0241 | elapsed 7461.6s
step  2105000 | reward(last100)  0.5390 | sigma 0.0241 | elapsed 7480.5s
step  2110000 | reward(last100)  0.5472 | sigma 0.0241 | elapsed 7500.2s
step  2115000 | reward(last100)  0.5229 | sigma 0.0241 | elapsed 7520.9s
step  2120000 | reward(last100)  0.5801 | sigma 0.0241 | elapsed 7538.7s
step  2125000 | reward(last100)  0.5074 | sigma 0.0241 | elapsed 7554.8s
step  2130000 | reward(last100)  0.4406 | sigma 0.0241 | elapsed 7571.0s
step  2135000 | reward(last100)  0.4892 | sigma 0.0242 | elapsed 7587.1s
step  2140000 | reward(last100)  0.4659 | sigma 0.0241 | elapsed 7603.2s
step  2145000 | reward(last100)  0.5209 | sigma 0.0242 | elapsed 7619.3s
step  2150000 | reward(last100)  0.5287 | sigma 0.0241 | elapsed 7635.4s
step  2155000 | reward(last100)  0.5407 | sigma 0.0242 | elapsed 7651.8s
step  2160000 | reward(last100)  0.4710 | sigma 0.0241 | elapsed 7667.9s
step  2165000 | reward(last100)  0.4726 | sigma 0.0242 | elapsed 7683.9s
step  2170000 | reward(last100)  0.5983 | sigma 0.0241 | elapsed 7699.9s
step  2175000 | reward(last100)  0.5863 | sigma 0.0241 | elapsed 7716.4s
step  2180000 | reward(last100)  0.5544 | sigma 0.0242 | elapsed 7734.2s
step  2185000 | reward(last100)  0.5313 | sigma 0.0242 | elapsed 7751.5s
step  2190000 | reward(last100)  0.5141 | sigma 0.0241 | elapsed 7767.3s
step  2195000 | reward(last100)  0.5176 | sigma 0.0242 | elapsed 7783.1s
step  2200000 | reward(last100)  0.5542 | sigma 0.0241 | elapsed 7798.8s
step  2205000 | reward(last100)  0.5856 | sigma 0.0241 | elapsed 7814.9s
step  2210000 | reward(last100)  0.5038 | sigma 0.0241 | elapsed 7830.6s
step  2215000 | reward(last100)  0.5585 | sigma 0.0241 | elapsed 7846.3s
step  2220000 | reward(last100)  0.5596 | sigma 0.0241 | elapsed 7862.0s
step  2225000 | reward(last100)  0.5295 | sigma 0.0241 | elapsed 7877.8s
step  2230000 | reward(last100)  0.5207 | sigma 0.0241 | elapsed 7893.4s
step  2235000 | reward(last100)  0.4904 | sigma 0.0241 | elapsed 7909.0s
step  2240000 | reward(last100)  0.6180 | sigma 0.0241 | elapsed 7924.7s
step  2245000 | reward(last100)  0.5553 | sigma 0.0241 | elapsed 7940.3s
step  2250000 | reward(last100)  0.5761 | sigma 0.0241 | elapsed 7955.8s
step  2255000 | reward(last100)  0.5834 | sigma 0.0241 | elapsed 7971.8s
step  2260000 | reward(last100)  0.5057 | sigma 0.0241 | elapsed 7987.4s
step  2265000 | reward(last100)  0.5949 | sigma 0.0241 | elapsed 8003.2s
step  2270000 | reward(last100)  0.5136 | sigma 0.0241 | elapsed 8018.9s
step  2275000 | reward(last100)  0.5127 | sigma 0.0241 | elapsed 8034.6s
step  2280000 | reward(last100)  0.5389 | sigma 0.0241 | elapsed 8050.2s
step  2285000 | reward(last100)  0.4979 | sigma 0.0241 | elapsed 8065.9s
step  2290000 | reward(last100)  0.5262 | sigma 0.0241 | elapsed 8081.5s
step  2295000 | reward(last100)  0.4978 | sigma 0.0241 | elapsed 8097.2s
step  2300000 | reward(last100)  0.4940 | sigma 0.0241 | elapsed 8112.8s
step  2305000 | reward(last100)  0.5924 | sigma 0.0241 | elapsed 8128.7s
step  2310000 | reward(last100)  0.5761 | sigma 0.0241 | elapsed 8144.2s
step  2315000 | reward(last100)  0.4959 | sigma 0.0241 | elapsed 8159.8s
step  2320000 | reward(last100)  0.5146 | sigma 0.0241 | elapsed 8175.4s
step  2325000 | reward(last100)  0.5216 | sigma 0.0241 | elapsed 8192.3s
step  2330000 | reward(last100)  0.5096 | sigma 0.0241 | elapsed 8209.8s
step  2335000 | reward(last100)  0.4282 | sigma 0.0241 | elapsed 8227.7s
step  2340000 | reward(last100)  0.4859 | sigma 0.0241 | elapsed 8245.6s
step  2345000 | reward(last100)  0.5211 | sigma 0.0241 | elapsed 8263.4s
step  2350000 | reward(last100)  0.5014 | sigma 0.0240 | elapsed 8281.5s
step  2355000 | reward(last100)  0.4932 | sigma 0.0241 | elapsed 8297.4s
step  2360000 | reward(last100)  0.5560 | sigma 0.0240 | elapsed 8313.0s
step  2365000 | reward(last100)  0.5168 | sigma 0.0241 | elapsed 8328.6s
step  2370000 | reward(last100)  0.5010 | sigma 0.0241 | elapsed 8344.4s
step  2375000 | reward(last100)  0.5052 | sigma 0.0241 | elapsed 8360.0s
step  2380000 | reward(last100)  0.4708 | sigma 0.0241 | elapsed 8375.7s
step  2385000 | reward(last100)  0.4714 | sigma 0.0241 | elapsed 8391.3s
step  2390000 | reward(last100)  0.4974 | sigma 0.0241 | elapsed 8407.0s
step  2395000 | reward(last100)  0.5073 | sigma 0.0241 | elapsed 8422.6s
step  2400000 | reward(last100)  0.5827 | sigma 0.0241 | elapsed 8438.3s
step  2405000 | reward(last100)  0.5323 | sigma 0.0240 | elapsed 8454.3s
step  2410000 | reward(last100)  0.5949 | sigma 0.0241 | elapsed 8470.0s
step  2415000 | reward(last100)  0.5473 | sigma 0.0241 | elapsed 8485.7s
step  2420000 | reward(last100)  0.5557 | sigma 0.0240 | elapsed 8501.3s
step  2425000 | reward(last100)  0.5327 | sigma 0.0241 | elapsed 8517.0s
step  2430000 | reward(last100)  0.5823 | sigma 0.0241 | elapsed 8532.7s
step  2435000 | reward(last100)  0.5378 | sigma 0.0241 | elapsed 8548.4s
step  2440000 | reward(last100)  0.5530 | sigma 0.0241 | elapsed 8564.1s
step  2445000 | reward(last100)  0.5926 | sigma 0.0241 | elapsed 8579.8s
step  2450000 | reward(last100)  0.5395 | sigma 0.0241 | elapsed 8595.6s
step  2455000 | reward(last100)  0.5467 | sigma 0.0241 | elapsed 8613.5s
step  2460000 | reward(last100)  0.4907 | sigma 0.0241 | elapsed 8630.3s
step  2465000 | reward(last100)  0.5588 | sigma 0.0241 | elapsed 8646.1s
step  2470000 | reward(last100)  0.4918 | sigma 0.0241 | elapsed 8661.8s
step  2475000 | reward(last100)  0.5589 | sigma 0.0241 | elapsed 8677.6s
step  2480000 | reward(last100)  0.5621 | sigma 0.0241 | elapsed 8693.5s
step  2485000 | reward(last100)  0.4779 | sigma 0.0241 | elapsed 8709.3s
step  2490000 | reward(last100)  0.5291 | sigma 0.0241 | elapsed 8725.2s
step  2495000 | reward(last100)  0.5472 | sigma 0.0241 | elapsed 8741.0s
step  2500000 | reward(last100)  0.6285 | sigma 0.0241 | elapsed 8756.9s
step  2505000 | reward(last100)  0.4601 | sigma 0.0241 | elapsed 8773.4s
step  2510000 | reward(last100)  0.4827 | sigma 0.0241 | elapsed 8789.4s
step  2515000 | reward(last100)  0.5054 | sigma 0.0241 | elapsed 8805.4s
step  2520000 | reward(last100)  0.5995 | sigma 0.0241 | elapsed 8821.4s
step  2525000 | reward(last100)  0.5344 | sigma 0.0241 | elapsed 8837.4s
step  2530000 | reward(last100)  0.5093 | sigma 0.0241 | elapsed 8853.3s
step  2535000 | reward(last100)  0.6058 | sigma 0.0241 | elapsed 8869.3s
step  2540000 | reward(last100)  0.4999 | sigma 0.0241 | elapsed 8885.2s
step  2545000 | reward(last100)  0.4938 | sigma 0.0241 | elapsed 8901.3s
step  2550000 | reward(last100)  0.5817 | sigma 0.0241 | elapsed 8917.7s
step  2555000 | reward(last100)  0.5741 | sigma 0.0241 | elapsed 8935.8s
step  2560000 | reward(last100)  0.4941 | sigma 0.0241 | elapsed 8953.5s
step  2565000 | reward(last100)  0.5725 | sigma 0.0241 | elapsed 8970.8s
step  2570000 | reward(last100)  0.5486 | sigma 0.0241 | elapsed 8986.6s
step  2575000 | reward(last100)  0.4680 | sigma 0.0241 | elapsed 9002.5s
step  2580000 | reward(last100)  0.4689 | sigma 0.0241 | elapsed 9018.4s
step  2585000 | reward(last100)  0.5843 | sigma 0.0241 | elapsed 9034.3s
step  2590000 | reward(last100)  0.5555 | sigma 0.0241 | elapsed 9050.3s
step  2595000 | reward(last100)  0.5752 | sigma 0.0241 | elapsed 9066.2s
step  2600000 | reward(last100)  0.5540 | sigma 0.0241 | elapsed 9083.0s
step  2605000 | reward(last100)  0.5898 | sigma 0.0241 | elapsed 9103.9s
step  2610000 | reward(last100)  0.5703 | sigma 0.0241 | elapsed 9125.0s
step  2615000 | reward(last100)  0.5302 | sigma 0.0241 | elapsed 9143.8s
step  2620000 | reward(last100)  0.4774 | sigma 0.0241 | elapsed 9161.6s
step  2625000 | reward(last100)  0.4736 | sigma 0.0241 | elapsed 9179.3s
step  2630000 | reward(last100)  0.5437 | sigma 0.0241 | elapsed 9197.1s
step  2635000 | reward(last100)  0.5134 | sigma 0.0241 | elapsed 9215.7s
step  2640000 | reward(last100)  0.5912 | sigma 0.0241 | elapsed 9237.0s
step  2645000 | reward(last100)  0.5316 | sigma 0.0241 | elapsed 9258.0s
step  2650000 | reward(last100)  0.5394 | sigma 0.0241 | elapsed 9278.9s
step  2655000 | reward(last100)  0.4956 | sigma 0.0241 | elapsed 9295.7s
step  2660000 | reward(last100)  0.4761 | sigma 0.0241 | elapsed 9312.1s
step  2665000 | reward(last100)  0.5305 | sigma 0.0241 | elapsed 9328.4s
step  2670000 | reward(last100)  0.5866 | sigma 0.0241 | elapsed 9344.7s
step  2675000 | reward(last100)  0.5785 | sigma 0.0241 | elapsed 9360.9s
step  2680000 | reward(last100)  0.5070 | sigma 0.0241 | elapsed 9377.2s
step  2685000 | reward(last100)  0.5524 | sigma 0.0241 | elapsed 9393.4s
step  2690000 | reward(last100)  0.5530 | sigma 0.0241 | elapsed 9409.6s
step  2695000 | reward(last100)  0.5232 | sigma 0.0241 | elapsed 9425.8s
step  2700000 | reward(last100)  0.5207 | sigma 0.0241 | elapsed 9444.3s
step  2705000 | reward(last100)  0.5748 | sigma 0.0241 | elapsed 9467.8s
step  2710000 | reward(last100)  0.5339 | sigma 0.0241 | elapsed 9488.7s
step  2715000 | reward(last100)  0.5710 | sigma 0.0241 | elapsed 9512.2s
step  2720000 | reward(last100)  0.4772 | sigma 0.0241 | elapsed 9534.1s
step  2725000 | reward(last100)  0.5469 | sigma 0.0241 | elapsed 9552.1s
step  2730000 | reward(last100)  0.4759 | sigma 0.0241 | elapsed 9569.5s
step  2735000 | reward(last100)  0.5239 | sigma 0.0241 | elapsed 9586.9s
step  2740000 | reward(last100)  0.5642 | sigma 0.0241 | elapsed 9604.4s
step  2745000 | reward(last100)  0.5881 | sigma 0.0241 | elapsed 9622.3s
step  2750000 | reward(last100)  0.5078 | sigma 0.0241 | elapsed 9640.3s
step  2755000 | reward(last100)  0.5475 | sigma 0.0241 | elapsed 9658.8s
step  2760000 | reward(last100)  0.6000 | sigma 0.0241 | elapsed 9676.4s
step  2765000 | reward(last100)  0.4954 | sigma 0.0240 | elapsed 9693.8s
step  2770000 | reward(last100)  0.5298 | sigma 0.0240 | elapsed 9711.2s
step  2775000 | reward(last100)  0.5770 | sigma 0.0240 | elapsed 9727.7s
step  2780000 | reward(last100)  0.5483 | sigma 0.0240 | elapsed 9743.5s
step  2785000 | reward(last100)  0.5120 | sigma 0.0240 | elapsed 9759.3s
step  2790000 | reward(last100)  0.4538 | sigma 0.0240 | elapsed 9775.1s
step  2795000 | reward(last100)  0.5648 | sigma 0.0240 | elapsed 9791.0s
step  2800000 | reward(last100)  0.5493 | sigma 0.0240 | elapsed 9806.8s
step  2805000 | reward(last100)  0.5065 | sigma 0.0240 | elapsed 9825.3s
step  2810000 | reward(last100)  0.5777 | sigma 0.0240 | elapsed 9843.2s
step  2815000 | reward(last100)  0.4657 | sigma 0.0240 | elapsed 9861.0s
step  2820000 | reward(last100)  0.5277 | sigma 0.0240 | elapsed 9878.6s
step  2825000 | reward(last100)  0.4794 | sigma 0.0240 | elapsed 9896.1s
step  2830000 | reward(last100)  0.4777 | sigma 0.0240 | elapsed 9912.2s
step  2835000 | reward(last100)  0.5220 | sigma 0.0240 | elapsed 9928.0s
step  2840000 | reward(last100)  0.5477 | sigma 0.0240 | elapsed 9943.7s
step  2845000 | reward(last100)  0.5412 | sigma 0.0240 | elapsed 9959.5s
step  2850000 | reward(last100)  0.6137 | sigma 0.0240 | elapsed 9975.2s
step  2855000 | reward(last100)  0.5073 | sigma 0.0240 | elapsed 9991.7s
step  2860000 | reward(last100)  0.5105 | sigma 0.0240 | elapsed 10007.5s
step  2865000 | reward(last100)  0.4918 | sigma 0.0240 | elapsed 10023.3s
step  2870000 | reward(last100)  0.4915 | sigma 0.0240 | elapsed 10039.3s
step  2875000 | reward(last100)  0.5636 | sigma 0.0240 | elapsed 10055.1s
step  2880000 | reward(last100)  0.5393 | sigma 0.0240 | elapsed 10072.3s
step  2885000 | reward(last100)  0.5241 | sigma 0.0240 | elapsed 10090.0s
step  2890000 | reward(last100)  0.5744 | sigma 0.0240 | elapsed 10106.8s
step  2895000 | reward(last100)  0.5043 | sigma 0.0240 | elapsed 10124.4s
step  2900000 | reward(last100)  0.4877 | sigma 0.0240 | elapsed 10142.0s
step  2905000 | reward(last100)  0.5262 | sigma 0.0240 | elapsed 10160.3s
step  2910000 | reward(last100)  0.4271 | sigma 0.0240 | elapsed 10177.9s
step  2915000 | reward(last100)  0.5908 | sigma 0.0240 | elapsed 10195.5s
step  2920000 | reward(last100)  0.5389 | sigma 0.0240 | elapsed 10212.8s
step  2925000 | reward(last100)  0.5648 | sigma 0.0240 | elapsed 10228.6s
step  2930000 | reward(last100)  0.5253 | sigma 0.0240 | elapsed 10244.3s
step  2935000 | reward(last100)  0.5351 | sigma 0.0240 | elapsed 10260.1s
step  2940000 | reward(last100)  0.5462 | sigma 0.0240 | elapsed 10275.9s
step  2945000 | reward(last100)  0.5530 | sigma 0.0240 | elapsed 10291.7s
step  2950000 | reward(last100)  0.5280 | sigma 0.0240 | elapsed 10307.5s
step  2955000 | reward(last100)  0.5539 | sigma 0.0240 | elapsed 10325.6s
step  2960000 | reward(last100)  0.5282 | sigma 0.0240 | elapsed 10343.3s
step  2965000 | reward(last100)  0.5052 | sigma 0.0240 | elapsed 10361.0s
step  2970000 | reward(last100)  0.5335 | sigma 0.0240 | elapsed 10378.6s
step  2975000 | reward(last100)  0.5369 | sigma 0.0240 | elapsed 10396.3s
step  2980000 | reward(last100)  0.5222 | sigma 0.0240 | elapsed 10416.1s
step  2985000 | reward(last100)  0.5493 | sigma 0.0240 | elapsed 10437.4s
step  2990000 | reward(last100)  0.6036 | sigma 0.0240 | elapsed 10458.2s
step  2995000 | reward(last100)  0.5364 | sigma 0.0240 | elapsed 10479.0s
step  3000000 | reward(last100)  0.5327 | sigma 0.0240 | elapsed 10499.8s
