step     5000 | reward(last100)  0.0255 | sigma 0.0309 | elapsed    4.1s
step  1735000 | reward(last100)  0.2257 | sigma 0.0205 | elapsed 6556.4s
step  1740000 | reward(last100)  0.2879 | sigma 0.0205 | elapsed 6575.3s
step  1745000 | reward(last100)  0.3343 | sigma 0.0205 | elapsed 6594.3s
step  1750000 | reward(last100)  0.3397 | sigma 0.0206 | elapsed 6613.2s
step  1755000 | reward(last100)  0.3340 | sigma 0.0206 | elapsed 6633.2s
step  1760000 | reward(last100)  0.3116 | sigma 0.0206 | elapsed 6654.0s
step  1765000 | reward(last100)  0.2772 | sigma 0.0206 | elapsed 6672.8s
step  1770000 | reward(last100)  0.2450 | sigma 0.0206 | elapsed 6691.6s
step  1775000 | reward(last100)  0.2395 | sigma 0.0205 | elapsed 6709.1s
step  1780000 | reward(last100)  0.1913 | sigma 0.0205 | elapsed 6726.3s
step  1785000 | reward(last100)  0.1582 | sigma 0.0205 | elapsed 6743.3s
step  1790000 | reward(last100)  0.1701 | sigma 0.0205 | elapsed 6760.7s
step  1795000 | reward(last100)  0.2461 | sigma 0.0205 | elapsed 6777.9s
step  1800000 | reward(last100)  0.2588 | sigma 0.0205 | elapsed 6796.1s
step  1805000 | reward(last100)  0.2932 | sigma 0.0205 | elapsed 6813.8s
step  1810000 | reward(last100)  0.3595 | sigma 0.0205 | elapsed 6830.6s
step  1815000 | reward(last100)  0.3237 | sigma 0.0205 | elapsed 6847.3s
step  1820000 | reward(last100)  0.3172 | sigma 0.0205 | elapsed 6863.9s
step  1825000 | reward(last100)  0.2943 | sigma 0.0205 | elapsed 6880.6s
step  1830000 | reward(last100)  0.2758 | sigma 0.0205 | elapsed 6898.2s
step  1835000 | reward(last100)  0.2585 | sigma 0.0205 | elapsed 6917.7s
step  1840000 | reward(last100)  0.2420 | sigma 0.0204 | elapsed 6940.0s
step  1845000 | reward(last100)  0.2728 | sigma 0.0204 | elapsed 6960.0s
step  1850000 | reward(last100)  0.2839 | sigma 0.0204 | elapsed 6978.4s
step  1855000 | reward(last100)  0.3261 | sigma 0.0204 | elapsed 6995.9s
step  1860000 | reward(last100)  0.3313 | sigma 0.0204 | elapsed 7012.5s
step  1865000 | reward(last100)  0.3566 | sigma 0.0204 | elapsed 7030.5s
step  1870000 | reward(last100)  0.3689 | sigma 0.0204 | elapsed 7047.1s
step  1875000 | reward(last100)  0.3780 | sigma 0.0204 | elapsed 7063.5s
step  1880000 | reward(last100)  0.4361 | sigma 0.0204 | elapsed 7079.9s
step  1885000 | reward(last100)  0.4203 | sigma 0.0204 | elapsed 7096.2s
step  1890000 | reward(last100)  0.4302 | sigma 0.0204 | elapsed 7112.4s
step  1895000 | reward(last100)  0.4288 | sigma 0.0204 | elapsed 7128.6s
step  1900000 | reward(last100)  0.4459 | sigma 0.0204 | elapsed 7144.9s
step  1905000 | reward(last100)  0.4637 | sigma 0.0204 | elapsed 7163.9s
step  1910000 | reward(last100)  0.4421 | sigma 0.0204 | elapsed 7182.3s
step  1915000 | reward(last100)  0.4238 | sigma 0.0204 | elapsed 7200.7s
step  1920000 | reward(last100)  0.4166 | sigma 0.0204 | elapsed 7219.0s
step  1925000 | reward(last100)  0.4181 | sigma 0.0204 | elapsed 7237.2s
step  1930000 | reward(last100)  0.4507 | sigma 0.0204 | elapsed 7253.9s
step  1935000 | reward(last100)  0.4338 | sigma 0.0204 | elapsed 7270.1s
step  1940000 | reward(last100)  0.4200 | sigma 0.0204 | elapsed 7286.2s
step  1945000 | reward(last100)  0.4293 | sigma 0.0204 | elapsed 7302.2s
step  1950000 | reward(last100)  0.3821 | sigma 0.0204 | elapsed 7318.1s
step  1955000 | reward(last100)  0.2787 | sigma 0.0204 | elapsed 7334.6s
step  1960000 | reward(last100)  0.2630 | sigma 0.0204 | elapsed 7350.7s
step  1965000 | reward(last100)  0.2041 | sigma 0.0204 | elapsed 7366.7s
step  1970000 | reward(last100)  0.2521 | sigma 0.0203 | elapsed 7382.7s
step  1975000 | reward(last100)  0.2608 | sigma 0.0203 | elapsed 7398.7s
step  1980000 | reward(last100)  0.3248 | sigma 0.0203 | elapsed 7414.6s
step  1985000 | reward(last100)  0.4190 | sigma 0.0203 | elapsed 7430.5s
step  1990000 | reward(last100)  0.3991 | sigma 0.0203 | elapsed 7446.3s
step  1995000 | reward(last100)  0.4607 | sigma 0.0203 | elapsed 7462.2s
step  2000000 | reward(last100)  0.4472 | sigma 0.0203 | elapsed 7478.2s
