step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    3.6s
step  1735000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 6112.0s
step  1740000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 6130.8s
step  1745000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 6149.0s
step  1750000 | reward(last100)  0.0000 | sigma 0.0237 | elapsed 6166.3s
step  1755000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6184.0s
step  1760000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6201.4s
step  1765000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6218.6s
step  1770000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6235.9s
step  1775000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6253.1s
step  1780000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6270.4s
step  1785000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6287.7s
step  1790000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6305.1s
step  1795000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6322.4s
step  1800000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6339.7s
step  1805000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6358.5s
step  1810000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6375.9s
step  1815000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6393.2s
step  1820000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6410.6s
step  1825000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6428.0s
step  1830000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6445.4s
step  1835000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6464.0s
step  1840000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6484.5s
step  1845000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6511.0s
step  1850000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6537.0s
step  1855000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6555.4s
step  1860000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6573.4s
step  1865000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6591.2s
step  1870000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6608.9s
step  1875000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6626.7s
step  1880000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6644.4s
step  1885000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6662.1s
step  1890000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6679.8s
step  1895000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6698.0s
step  1900000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6716.8s
step  1905000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6741.9s
step  1910000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6761.7s
step  1915000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6781.2s
step  1920000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6801.1s
step  1925000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6819.9s
step  1930000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6837.3s
step  1935000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6854.8s
step  1940000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6872.2s
step  1945000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6889.6s
step  1950000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 6907.0s
step  1955000 | reward(last100)  0.0029 | sigma 0.0236 | elapsed 6924.9s
step  1960000 | reward(last100)  0.0029 | sigma 0.0236 | elapsed 6942.3s
step  1965000 | reward(last100)  0.0029 | sigma 0.0236 | elapsed 6959.7s
step  1970000 | reward(last100)  0.0029 | sigma 0.0236 | elapsed 6977.2s
step  1975000 | reward(last100)  0.0029 | sigma 0.0236 | elapsed 6994.6s
step  1980000 | reward(last100)  0.0029 | sigma 0.0236 | elapsed 7012.0s
step  1985000 | reward(last100)  0.0029 | sigma 0.0236 | elapsed 7029.4s
step  1990000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 7046.7s
step  1995000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 7064.0s
step  2000000 | reward(last100)  0.0000 | sigma 0.0236 | elapsed 7081.6s
