==> installing Atari ROMs (idempotent)
AutoROM will download the Atari 2600 ROMs.
They will be installed to:
	/home/vestjejj/NoisyNetworks/.venv/lib/python3.11/site-packages/AutoROM/roms

Existing ROMs will be overwritten.
==> skipping asterix_base_noisy (already done)
==> skipping asterix_base_baseline (already done)
==> skipping asterix_ddqn_noisy (already done)
==> skipping asterix_ddqn_baseline (already done)
==> skipping asterix_per_noisy (already done)

==========================================
==> starting: asterix_per_baseline
==========================================
A.L.E: Arcade Learning Environment (version 0.11.2+ecc1138)
[Powered by Stella]
step  7090000 | reward(last100)   21.23 | eps 0.010 | elapsed 31031.2s
step  7100000 | reward(last100)   23.38 | eps 0.010 | elapsed 31072.1s
step  7110000 | reward(last100)   25.12 | eps 0.010 | elapsed 31114.2s
step  7120000 | reward(last100)   24.20 | eps 0.010 | elapsed 31164.4s
step  7130000 | reward(last100)   25.83 | eps 0.010 | elapsed 31216.6s
step  7140000 | reward(last100)   26.70 | eps 0.010 | elapsed 31267.0s
step  7150000 | reward(last100)   26.06 | eps 0.010 | elapsed 31317.5s
step  7160000 | reward(last100)   25.88 | eps 0.010 | elapsed 31369.0s
step  7170000 | reward(last100)   25.52 | eps 0.010 | elapsed 31420.0s
step  7180000 | reward(last100)   24.28 | eps 0.010 | elapsed 31470.7s
step  7190000 | reward(last100)   24.84 | eps 0.010 | elapsed 31517.3s
step  7200000 | reward(last100)   25.47 | eps 0.010 | elapsed 31561.0s
step  7210000 | reward(last100)   25.21 | eps 0.010 | elapsed 31602.7s
step  7220000 | reward(last100)   25.00 | eps 0.010 | elapsed 31652.0s
step  7230000 | reward(last100)   24.90 | eps 0.010 | elapsed 31698.2s
step  7240000 | reward(last100)   24.86 | eps 0.010 | elapsed 31744.9s
step  7250000 | reward(last100)   26.34 | eps 0.010 | elapsed 31787.6s
step  7260000 | reward(last100)   26.55 | eps 0.010 | elapsed 31828.6s
step  7270000 | reward(last100)   26.84 | eps 0.010 | elapsed 31869.5s
step  7280000 | reward(last100)   27.35 | eps 0.010 | elapsed 31910.5s
step  7290000 | reward(last100)   25.86 | eps 0.010 | elapsed 31951.6s
step  7300000 | reward(last100)   24.70 | eps 0.010 | elapsed 31993.7s
step  7310000 | reward(last100)   24.18 | eps 0.010 | elapsed 32036.2s
step  7320000 | reward(last100)   23.84 | eps 0.010 | elapsed 32080.6s
step  7330000 | reward(last100)   25.24 | eps 0.010 | elapsed 32123.7s
step  7340000 | reward(last100)   26.76 | eps 0.010 | elapsed 32167.0s
step  7350000 | reward(last100)   25.48 | eps 0.010 | elapsed 32209.9s
step  7360000 | reward(last100)   27.48 | eps 0.010 | elapsed 32252.9s
step  7370000 | reward(last100)   28.52 | eps 0.010 | elapsed 32295.9s
step  7380000 | reward(last100)   28.59 | eps 0.010 | elapsed 32339.1s
step  7390000 | reward(last100)   28.87 | eps 0.010 | elapsed 32381.9s
step  7400000 | reward(last100)   29.01 | eps 0.010 | elapsed 32428.4s
step  7410000 | reward(last100)   27.56 | eps 0.010 | elapsed 32474.4s
step  7420000 | reward(last100)   27.60 | eps 0.010 | elapsed 32520.9s
step  7430000 | reward(last100)   27.09 | eps 0.010 | elapsed 32566.7s
step  7440000 | reward(last100)   26.86 | eps 0.010 | elapsed 32612.1s
step  7450000 | reward(last100)   27.85 | eps 0.010 | elapsed 32657.8s
step  7460000 | reward(last100)   27.12 | eps 0.010 | elapsed 32703.2s
step  7470000 | reward(last100)   26.21 | eps 0.010 | elapsed 32749.6s
step  7480000 | reward(last100)   26.14 | eps 0.010 | elapsed 32795.1s
step  7490000 | reward(last100)   26.09 | eps 0.010 | elapsed 32840.0s
step  7500000 | reward(last100)   26.54 | eps 0.010 | elapsed 32883.4s
step  7510000 | reward(last100)   27.57 | eps 0.010 | elapsed 32927.8s
step  7520000 | reward(last100)   27.89 | eps 0.010 | elapsed 32973.2s
step  7530000 | reward(last100)   28.78 | eps 0.010 | elapsed 33015.8s
step  7540000 | reward(last100)   27.59 | eps 0.010 | elapsed 33058.0s
step  7550000 | reward(last100)   26.13 | eps 0.010 | elapsed 33103.9s
step  7560000 | reward(last100)   26.85 | eps 0.010 | elapsed 33151.7s
step  7570000 | reward(last100)   25.90 | eps 0.010 | elapsed 33198.3s
step  7580000 | reward(last100)   25.86 | eps 0.010 | elapsed 33244.6s
step  7590000 | reward(last100)   25.74 | eps 0.010 | elapsed 33290.3s
step  7600000 | reward(last100)   24.31 | eps 0.010 | elapsed 33336.0s
step  7610000 | reward(last100)   24.40 | eps 0.010 | elapsed 33381.2s
step  7620000 | reward(last100)   23.95 | eps 0.010 | elapsed 33426.7s
step  7630000 | reward(last100)   26.21 | eps 0.010 | elapsed 33472.6s
step  7640000 | reward(last100)   25.42 | eps 0.010 | elapsed 33519.5s
step  7650000 | reward(last100)   24.19 | eps 0.010 | elapsed 33565.4s
step  7660000 | reward(last100)   23.76 | eps 0.010 | elapsed 33611.0s
step  7670000 | reward(last100)   23.47 | eps 0.010 | elapsed 33656.9s
step  7680000 | reward(last100)   23.22 | eps 0.010 | elapsed 33703.2s
step  7690000 | reward(last100)   25.12 | eps 0.010 | elapsed 33750.0s
step  7700000 | reward(last100)   25.16 | eps 0.010 | elapsed 33795.1s
step  7710000 | reward(last100)   24.84 | eps 0.010 | elapsed 33841.1s
step  7720000 | reward(last100)   25.99 | eps 0.010 | elapsed 33886.1s
step  7730000 | reward(last100)   25.20 | eps 0.010 | elapsed 33933.0s
step  7740000 | reward(last100)   25.71 | eps 0.010 | elapsed 33979.4s
step  7750000 | reward(last100)   27.04 | eps 0.010 | elapsed 34024.4s
step  7760000 | reward(last100)   26.97 | eps 0.010 | elapsed 34068.9s
step  7770000 | reward(last100)   26.47 | eps 0.010 | elapsed 34113.0s
step  7780000 | reward(last100)   25.13 | eps 0.010 | elapsed 34159.1s
step  7790000 | reward(last100)   25.48 | eps 0.010 | elapsed 34203.0s
step  7800000 | reward(last100)   25.12 | eps 0.010 | elapsed 34249.1s
step  7810000 | reward(last100)   23.82 | eps 0.010 | elapsed 34294.7s
step  7820000 | reward(last100)   20.94 | eps 0.010 | elapsed 34336.8s
step  7830000 | reward(last100)   19.35 | eps 0.010 | elapsed 34378.3s
step  7840000 | reward(last100)   19.79 | eps 0.010 | elapsed 34420.1s
step  7850000 | reward(last100)   20.19 | eps 0.010 | elapsed 34460.8s
step  7860000 | reward(last100)   21.20 | eps 0.010 | elapsed 34503.1s
step  7870000 | reward(last100)   22.29 | eps 0.010 | elapsed 34544.9s
step  7880000 | reward(last100)   23.68 | eps 0.010 | elapsed 34586.8s
step  7890000 | reward(last100)   24.10 | eps 0.010 | elapsed 34628.8s
step  7900000 | reward(last100)   24.11 | eps 0.010 | elapsed 34671.8s
step  7910000 | reward(last100)   24.22 | eps 0.010 | elapsed 34715.3s
step  7920000 | reward(last100)   25.45 | eps 0.010 | elapsed 34757.7s
step  7930000 | reward(last100)   24.83 | eps 0.010 | elapsed 34799.9s
step  7940000 | reward(last100)   24.15 | eps 0.010 | elapsed 34842.9s
step  7950000 | reward(last100)   24.52 | eps 0.010 | elapsed 34885.0s
step  7960000 | reward(last100)   23.85 | eps 0.010 | elapsed 34927.8s
step  7970000 | reward(last100)   23.25 | eps 0.010 | elapsed 34970.7s
step  7980000 | reward(last100)   22.63 | eps 0.010 | elapsed 35013.3s
step  7990000 | reward(last100)   20.99 | eps 0.010 | elapsed 35055.4s
step  8000000 | reward(last100)   22.61 | eps 0.010 | elapsed 35096.6s
step  8010000 | reward(last100)   23.67 | eps 0.010 | elapsed 35139.1s
step  8020000 | reward(last100)   23.62 | eps 0.010 | elapsed 35179.9s
step  8030000 | reward(last100)   23.65 | eps 0.010 | elapsed 35220.0s
step  8040000 | reward(last100)   23.96 | eps 0.010 | elapsed 35261.5s
step  8050000 | reward(last100)   23.19 | eps 0.010 | elapsed 35302.7s
step  8060000 | reward(last100)   23.13 | eps 0.010 | elapsed 35344.0s
step  8070000 | reward(last100)   21.17 | eps 0.010 | elapsed 35385.1s
step  8080000 | reward(last100)   22.53 | eps 0.010 | elapsed 35426.3s
step  8090000 | reward(last100)   24.45 | eps 0.010 | elapsed 35466.4s
step  8100000 | reward(last100)   25.06 | eps 0.010 | elapsed 35507.8s
step  8110000 | reward(last100)   26.05 | eps 0.010 | elapsed 35549.0s
step  8120000 | reward(last100)   25.37 | eps 0.010 | elapsed 35590.8s
step  8130000 | reward(last100)   24.69 | eps 0.010 | elapsed 35632.4s
step  8140000 | reward(last100)   22.80 | eps 0.010 | elapsed 35674.3s
step  8150000 | reward(last100)   22.71 | eps 0.010 | elapsed 35716.1s
step  8160000 | reward(last100)   23.84 | eps 0.010 | elapsed 35757.7s
step  8170000 | reward(last100)   23.42 | eps 0.010 | elapsed 35799.4s
step  8180000 | reward(last100)   25.68 | eps 0.010 | elapsed 35840.9s
step  8190000 | reward(last100)   25.19 | eps 0.010 | elapsed 35882.6s
step  8200000 | reward(last100)   25.11 | eps 0.010 | elapsed 35924.3s
step  8210000 | reward(last100)   24.56 | eps 0.010 | elapsed 35966.5s
step  8220000 | reward(last100)   24.71 | eps 0.010 | elapsed 36008.1s
step  8230000 | reward(last100)   25.84 | eps 0.010 | elapsed 36049.5s
step  8240000 | reward(last100)   26.65 | eps 0.010 | elapsed 36091.4s
step  8250000 | reward(last100)   27.56 | eps 0.010 | elapsed 36133.2s
step  8260000 | reward(last100)   25.96 | eps 0.010 | elapsed 36175.6s
step  8270000 | reward(last100)   25.32 | eps 0.010 | elapsed 36218.0s
step  8280000 | reward(last100)   24.38 | eps 0.010 | elapsed 36259.3s
step  8290000 | reward(last100)   24.46 | eps 0.010 | elapsed 36300.0s
step  8300000 | reward(last100)   25.49 | eps 0.010 | elapsed 36340.8s
step  8310000 | reward(last100)   26.83 | eps 0.010 | elapsed 36381.5s
step  8320000 | reward(last100)   27.32 | eps 0.010 | elapsed 36422.4s
step  8330000 | reward(last100)   27.91 | eps 0.010 | elapsed 36463.4s
step  8340000 | reward(last100)   27.87 | eps 0.010 | elapsed 36504.1s
step  8350000 | reward(last100)   26.68 | eps 0.010 | elapsed 36545.0s
step  8360000 | reward(last100)   26.41 | eps 0.010 | elapsed 36586.0s
step  8370000 | reward(last100)   25.65 | eps 0.010 | elapsed 36627.3s
step  8380000 | reward(last100)   25.00 | eps 0.010 | elapsed 36668.6s
step  8390000 | reward(last100)   26.03 | eps 0.010 | elapsed 36709.7s
step  8400000 | reward(last100)   25.37 | eps 0.010 | elapsed 36750.8s
step  8410000 | reward(last100)   24.99 | eps 0.010 | elapsed 36791.9s
step  8420000 | reward(last100)   25.24 | eps 0.010 | elapsed 36832.9s
step  8430000 | reward(last100)   23.83 | eps 0.010 | elapsed 36873.8s
step  8440000 | reward(last100)   24.24 | eps 0.010 | elapsed 36914.6s
step  8450000 | reward(last100)   25.54 | eps 0.010 | elapsed 36955.8s
step  8460000 | reward(last100)   25.20 | eps 0.010 | elapsed 36996.9s
step  8470000 | reward(last100)   25.76 | eps 0.010 | elapsed 37038.0s
step  8480000 | reward(last100)   26.06 | eps 0.010 | elapsed 37081.2s
step  8490000 | reward(last100)   25.35 | eps 0.010 | elapsed 37122.9s
step  8500000 | reward(last100)   24.25 | eps 0.010 | elapsed 37165.1s
step  8510000 | reward(last100)   24.63 | eps 0.010 | elapsed 37206.1s
step  8520000 | reward(last100)   23.75 | eps 0.010 | elapsed 37247.3s
step  8530000 | reward(last100)   23.28 | eps 0.010 | elapsed 37288.4s
step  8540000 | reward(last100)   22.84 | eps 0.010 | elapsed 37329.7s
step  8550000 | reward(last100)   22.32 | eps 0.010 | elapsed 37371.0s
step  8560000 | reward(last100)   22.76 | eps 0.010 | elapsed 37412.3s
step  8570000 | reward(last100)   23.01 | eps 0.010 | elapsed 37453.5s
step  8580000 | reward(last100)   26.01 | eps 0.010 | elapsed 37494.8s
step  8590000 | reward(last100)   27.61 | eps 0.010 | elapsed 37536.1s
step  8600000 | reward(last100)   29.49 | eps 0.010 | elapsed 37577.2s
step  8610000 | reward(last100)   28.08 | eps 0.010 | elapsed 37619.7s
step  8620000 | reward(last100)   28.40 | eps 0.010 | elapsed 37661.4s
step  8630000 | reward(last100)   28.03 | eps 0.010 | elapsed 37703.4s
step  8640000 | reward(last100)   26.51 | eps 0.010 | elapsed 37746.4s
step  8650000 | reward(last100)   27.52 | eps 0.010 | elapsed 37788.9s
step  8660000 | reward(last100)   27.00 | eps 0.010 | elapsed 37830.9s
step  8670000 | reward(last100)   26.44 | eps 0.010 | elapsed 37872.6s
step  8680000 | reward(last100)   26.21 | eps 0.010 | elapsed 37914.3s
step  8690000 | reward(last100)   25.80 | eps 0.010 | elapsed 37955.8s
step  8700000 | reward(last100)   23.76 | eps 0.010 | elapsed 37997.4s
step  8710000 | reward(last100)   22.60 | eps 0.010 | elapsed 38039.2s
step  8720000 | reward(last100)   24.53 | eps 0.010 | elapsed 38080.7s
step  8730000 | reward(last100)   24.66 | eps 0.010 | elapsed 38122.7s
step  8740000 | reward(last100)   25.67 | eps 0.010 | elapsed 38163.8s
step  8750000 | reward(last100)   27.34 | eps 0.010 | elapsed 38204.5s
step  8760000 | reward(last100)   26.12 | eps 0.010 | elapsed 38245.0s
step  8770000 | reward(last100)   25.26 | eps 0.010 | elapsed 38285.6s
step  8780000 | reward(last100)   25.45 | eps 0.010 | elapsed 38326.3s
step  8790000 | reward(last100)   24.59 | eps 0.010 | elapsed 38367.1s
step  8800000 | reward(last100)   24.54 | eps 0.010 | elapsed 38408.7s
step  8810000 | reward(last100)   24.22 | eps 0.010 | elapsed 38450.9s
step  8820000 | reward(last100)   23.24 | eps 0.010 | elapsed 38492.6s
step  8830000 | reward(last100)   25.12 | eps 0.010 | elapsed 38534.4s
step  8840000 | reward(last100)   24.71 | eps 0.010 | elapsed 38577.1s
step  8850000 | reward(last100)   24.65 | eps 0.010 | elapsed 38619.0s
step  8860000 | reward(last100)   24.52 | eps 0.010 | elapsed 38660.9s
step  8870000 | reward(last100)   25.22 | eps 0.010 | elapsed 38702.8s
step  8880000 | reward(last100)   25.73 | eps 0.010 | elapsed 38744.5s
step  8890000 | reward(last100)   25.81 | eps 0.010 | elapsed 38786.7s
step  8900000 | reward(last100)   25.57 | eps 0.010 | elapsed 38827.7s
step  8910000 | reward(last100)   25.72 | eps 0.010 | elapsed 38868.7s
step  8920000 | reward(last100)   25.93 | eps 0.010 | elapsed 38911.1s
step  8930000 | reward(last100)   26.22 | eps 0.010 | elapsed 38953.3s
step  8940000 | reward(last100)   27.83 | eps 0.010 | elapsed 38995.5s
step  8950000 | reward(last100)   27.40 | eps 0.010 | elapsed 39037.1s
step  8960000 | reward(last100)   26.81 | eps 0.010 | elapsed 39078.4s
step  8970000 | reward(last100)   25.70 | eps 0.010 | elapsed 39119.9s
step  8980000 | reward(last100)   26.76 | eps 0.010 | elapsed 39161.3s
step  8990000 | reward(last100)   26.10 | eps 0.010 | elapsed 39202.9s
step  9000000 | reward(last100)   25.71 | eps 0.010 | elapsed 39244.5s
step  9010000 | reward(last100)   25.09 | eps 0.010 | elapsed 39286.4s
step  9020000 | reward(last100)   23.77 | eps 0.010 | elapsed 39327.7s
step  9030000 | reward(last100)   24.80 | eps 0.010 | elapsed 39369.0s
step  9040000 | reward(last100)   24.76 | eps 0.010 | elapsed 39410.5s
step  9050000 | reward(last100)   25.09 | eps 0.010 | elapsed 39451.9s
step  9060000 | reward(last100)   25.23 | eps 0.010 | elapsed 39493.2s
step  9070000 | reward(last100)   24.45 | eps 0.010 | elapsed 39534.7s
step  9080000 | reward(last100)   25.42 | eps 0.010 | elapsed 39576.0s
step  9090000 | reward(last100)   25.50 | eps 0.010 | elapsed 39617.3s
step  9100000 | reward(last100)   25.07 | eps 0.010 | elapsed 39658.5s
step  9110000 | reward(last100)   25.56 | eps 0.010 | elapsed 39699.7s
step  9120000 | reward(last100)   25.72 | eps 0.010 | elapsed 39741.0s
step  9130000 | reward(last100)   25.84 | eps 0.010 | elapsed 39782.1s
step  9140000 | reward(last100)   25.07 | eps 0.010 | elapsed 39823.4s
step  9150000 | reward(last100)   25.25 | eps 0.010 | elapsed 39864.7s
step  9160000 | reward(last100)   24.72 | eps 0.010 | elapsed 39905.9s
step  9170000 | reward(last100)   24.87 | eps 0.010 | elapsed 39947.1s
step  9180000 | reward(last100)   25.33 | eps 0.010 | elapsed 39988.4s
step  9190000 | reward(last100)   26.14 | eps 0.010 | elapsed 40029.6s
step  9200000 | reward(last100)   25.65 | eps 0.010 | elapsed 40069.0s
step  9210000 | reward(last100)   25.69 | eps 0.010 | elapsed 40110.1s
step  9220000 | reward(last100)   25.55 | eps 0.010 | elapsed 40151.5s
step  9230000 | reward(last100)   25.65 | eps 0.010 | elapsed 40190.3s
step  9240000 | reward(last100)   25.61 | eps 0.010 | elapsed 40229.5s
step  9250000 | reward(last100)   25.28 | eps 0.010 | elapsed 40267.0s
step  9260000 | reward(last100)   24.92 | eps 0.010 | elapsed 40304.5s
step  9270000 | reward(last100)   25.17 | eps 0.010 | elapsed 40343.4s
step  9280000 | reward(last100)   24.85 | eps 0.010 | elapsed 40381.1s
step  9290000 | reward(last100)   24.69 | eps 0.010 | elapsed 40418.5s
step  9300000 | reward(last100)   24.31 | eps 0.010 | elapsed 40456.5s
step  9310000 | reward(last100)   23.99 | eps 0.010 | elapsed 40494.3s
step  9320000 | reward(last100)   24.98 | eps 0.010 | elapsed 40532.1s
step  9330000 | reward(last100)   25.81 | eps 0.010 | elapsed 40569.6s
step  9340000 | reward(last100)   25.76 | eps 0.010 | elapsed 40607.2s
step  9350000 | reward(last100)   27.13 | eps 0.010 | elapsed 40644.7s
step  9360000 | reward(last100)   27.25 | eps 0.010 | elapsed 40682.2s
step  9370000 | reward(last100)   26.82 | eps 0.010 | elapsed 40719.8s
step  9380000 | reward(last100)   28.81 | eps 0.010 | elapsed 40757.2s
step  9390000 | reward(last100)   29.47 | eps 0.010 | elapsed 40794.8s
step  9400000 | reward(last100)   28.49 | eps 0.010 | elapsed 40832.4s
step  9410000 | reward(last100)   29.66 | eps 0.010 | elapsed 40870.2s
step  9420000 | reward(last100)   26.47 | eps 0.010 | elapsed 40907.8s
step  9430000 | reward(last100)   24.44 | eps 0.010 | elapsed 40947.7s
step  9440000 | reward(last100)   22.99 | eps 0.010 | elapsed 40982.9s
step  9450000 | reward(last100)   23.21 | eps 0.010 | elapsed 41017.3s
step  9460000 | reward(last100)   24.45 | eps 0.010 | elapsed 41051.6s
step  9470000 | reward(last100)   24.98 | eps 0.010 | elapsed 41086.0s
step  9480000 | reward(last100)   25.67 | eps 0.010 | elapsed 41121.9s
step  9490000 | reward(last100)   26.68 | eps 0.010 | elapsed 41156.2s
step  9500000 | reward(last100)   26.91 | eps 0.010 | elapsed 41190.6s
step  9510000 | reward(last100)   25.47 | eps 0.010 | elapsed 41225.2s
step  9520000 | reward(last100)   24.48 | eps 0.010 | elapsed 41260.8s
step  9530000 | reward(last100)   23.44 | eps 0.010 | elapsed 41295.1s
step  9540000 | reward(last100)   23.13 | eps 0.010 | elapsed 41333.1s
step  9550000 | reward(last100)   24.49 | eps 0.010 | elapsed 41371.3s
step  9560000 | reward(last100)   25.41 | eps 0.010 | elapsed 41409.5s
step  9570000 | reward(last100)   26.88 | eps 0.010 | elapsed 41447.7s
step  9580000 | reward(last100)   27.05 | eps 0.010 | elapsed 41483.6s
step  9590000 | reward(last100)   27.58 | eps 0.010 | elapsed 41518.5s
step  9600000 | reward(last100)   28.61 | eps 0.010 | elapsed 41553.0s
step  9610000 | reward(last100)   27.97 | eps 0.010 | elapsed 41588.1s
step  9620000 | reward(last100)   26.83 | eps 0.010 | elapsed 41622.5s
step  9630000 | reward(last100)   26.26 | eps 0.010 | elapsed 41656.1s
step  9640000 | reward(last100)   24.01 | eps 0.010 | elapsed 41689.7s
step  9650000 | reward(last100)   24.39 | eps 0.010 | elapsed 41723.9s
step  9660000 | reward(last100)   25.18 | eps 0.010 | elapsed 41758.1s
step  9670000 | reward(last100)   25.06 | eps 0.010 | elapsed 41792.3s
step  9680000 | reward(last100)   25.83 | eps 0.010 | elapsed 41825.9s
step  9690000 | reward(last100)   25.85 | eps 0.010 | elapsed 41859.6s
step  9700000 | reward(last100)   25.72 | eps 0.010 | elapsed 41893.7s
step  9710000 | reward(last100)   25.94 | eps 0.010 | elapsed 41927.5s
step  9720000 | reward(last100)   26.07 | eps 0.010 | elapsed 41961.1s
step  9730000 | reward(last100)   25.76 | eps 0.010 | elapsed 41994.7s
step  9740000 | reward(last100)   24.99 | eps 0.010 | elapsed 42028.3s
step  9750000 | reward(last100)   23.95 | eps 0.010 | elapsed 42061.9s
step  9760000 | reward(last100)   23.93 | eps 0.010 | elapsed 42095.8s
step  9770000 | reward(last100)   22.82 | eps 0.010 | elapsed 42133.2s
step  9780000 | reward(last100)   23.23 | eps 0.010 | elapsed 42169.1s
step  9790000 | reward(last100)   22.74 | eps 0.010 | elapsed 42202.6s
step  9800000 | reward(last100)   23.37 | eps 0.010 | elapsed 42236.2s
step  9810000 | reward(last100)   25.40 | eps 0.010 | elapsed 42273.7s
step  9820000 | reward(last100)   25.57 | eps 0.010 | elapsed 42311.2s
step  9830000 | reward(last100)   27.14 | eps 0.010 | elapsed 42348.8s
step  9840000 | reward(last100)   28.56 | eps 0.010 | elapsed 42382.6s
step  9850000 | reward(last100)   28.24 | eps 0.010 | elapsed 42416.2s
step  9860000 | reward(last100)   28.36 | eps 0.010 | elapsed 42452.7s
step  9870000 | reward(last100)   27.64 | eps 0.010 | elapsed 42490.1s
step  9880000 | reward(last100)   28.73 | eps 0.010 | elapsed 42525.8s
step  9890000 | reward(last100)   27.58 | eps 0.010 | elapsed 42559.4s
step  9900000 | reward(last100)   28.51 | eps 0.010 | elapsed 42596.3s
step  9910000 | reward(last100)   28.28 | eps 0.010 | elapsed 42631.5s
step  9920000 | reward(last100)   27.58 | eps 0.010 | elapsed 42665.4s
step  9930000 | reward(last100)   28.12 | eps 0.010 | elapsed 42702.7s
step  9940000 | reward(last100)   28.14 | eps 0.010 | elapsed 42739.5s
step  9950000 | reward(last100)   26.98 | eps 0.010 | elapsed 42774.9s
step  9960000 | reward(last100)   26.82 | eps 0.010 | elapsed 42808.5s
step  9970000 | reward(last100)   25.85 | eps 0.010 | elapsed 42843.4s
step  9980000 | reward(last100)   26.92 | eps 0.010 | elapsed 42880.8s
step  9990000 | reward(last100)   27.86 | eps 0.010 | elapsed 42918.2s
step 10000000 | reward(last100)   28.48 | eps 0.010 | elapsed 42955.6s
step 10010000 | reward(last100)   29.22 | eps 0.010 | elapsed 42993.5s
step 10020000 | reward(last100)   28.79 | eps 0.010 | elapsed 43031.2s
step 10030000 | reward(last100)   28.07 | eps 0.010 | elapsed 43068.8s
step 10040000 | reward(last100)   27.02 | eps 0.010 | elapsed 43106.4s
step 10050000 | reward(last100)   27.38 | eps 0.010 | elapsed 43144.0s
step 10060000 | reward(last100)   26.68 | eps 0.010 | elapsed 43181.5s
step 10070000 | reward(last100)   26.41 | eps 0.010 | elapsed 43219.0s
step 10080000 | reward(last100)   26.91 | eps 0.010 | elapsed 43256.5s
step 10090000 | reward(last100)   27.41 | eps 0.010 | elapsed 43294.0s
step 10100000 | reward(last100)   27.03 | eps 0.010 | elapsed 43331.4s
step 10110000 | reward(last100)   26.73 | eps 0.010 | elapsed 43368.8s
step 10120000 | reward(last100)   27.15 | eps 0.010 | elapsed 43406.3s
step 10130000 | reward(last100)   26.61 | eps 0.010 | elapsed 43443.8s
step 10140000 | reward(last100)   27.83 | eps 0.010 | elapsed 43481.2s
step 10150000 | reward(last100)   28.73 | eps 0.010 | elapsed 43518.6s
step 10160000 | reward(last100)   27.67 | eps 0.010 | elapsed 43556.3s
step 10170000 | reward(last100)   29.05 | eps 0.010 | elapsed 43593.8s
step 10180000 | reward(last100)   26.33 | eps 0.010 | elapsed 43631.3s
step 10190000 | reward(last100)   26.39 | eps 0.010 | elapsed 43668.8s
step 10200000 | reward(last100)   27.37 | eps 0.010 | elapsed 43706.2s
step 10210000 | reward(last100)   25.94 | eps 0.010 | elapsed 43744.0s
step 10220000 | reward(last100)   27.37 | eps 0.010 | elapsed 43781.6s
step 10230000 | reward(last100)   27.22 | eps 0.010 | elapsed 43819.3s
step 10240000 | reward(last100)   27.39 | eps 0.010 | elapsed 43857.0s
step 10250000 | reward(last100)   27.22 | eps 0.010 | elapsed 43894.6s
step 10260000 | reward(last100)   25.49 | eps 0.010 | elapsed 43932.2s
step 10270000 | reward(last100)   24.67 | eps 0.010 | elapsed 43969.9s
step 10280000 | reward(last100)   24.16 | eps 0.010 | elapsed 44009.5s
step 10290000 | reward(last100)   24.59 | eps 0.010 | elapsed 44047.6s
step 10300000 | reward(last100)   27.32 | eps 0.010 | elapsed 44085.2s
step 10310000 | reward(last100)   26.75 | eps 0.010 | elapsed 44122.7s
step 10320000 | reward(last100)   26.85 | eps 0.010 | elapsed 44160.7s
step 10330000 | reward(last100)   27.61 | eps 0.010 | elapsed 44198.2s
step 10340000 | reward(last100)   26.12 | eps 0.010 | elapsed 44235.9s
step 10350000 | reward(last100)   26.34 | eps 0.010 | elapsed 44273.6s
step 10360000 | reward(last100)   26.25 | eps 0.010 | elapsed 44311.5s
step 10370000 | reward(last100)   25.85 | eps 0.010 | elapsed 44349.7s
step 10380000 | reward(last100)   26.15 | eps 0.010 | elapsed 44387.7s
step 10390000 | reward(last100)   25.77 | eps 0.010 | elapsed 44425.2s
step 10400000 | reward(last100)   25.78 | eps 0.010 | elapsed 44462.8s
step 10410000 | reward(last100)   26.34 | eps 0.010 | elapsed 44500.7s
step 10420000 | reward(last100)   25.28 | eps 0.010 | elapsed 44538.4s
step 10430000 | reward(last100)   25.20 | eps 0.010 | elapsed 44576.2s
step 10440000 | reward(last100)   24.69 | eps 0.010 | elapsed 44614.1s
step 10450000 | reward(last100)   23.31 | eps 0.010 | elapsed 44651.7s
step 10460000 | reward(last100)   21.73 | eps 0.010 | elapsed 44690.0s
step 10470000 | reward(last100)   20.16 | eps 0.010 | elapsed 44727.4s
step 10480000 | reward(last100)   22.18 | eps 0.010 | elapsed 44765.3s
step 10490000 | reward(last100)   23.71 | eps 0.010 | elapsed 44802.8s
step 10500000 | reward(last100)   26.30 | eps 0.010 | elapsed 44840.2s
step 10510000 | reward(last100)   27.17 | eps 0.010 | elapsed 44877.7s
step 10520000 | reward(last100)   26.52 | eps 0.010 | elapsed 44915.2s
step 10530000 | reward(last100)   25.06 | eps 0.010 | elapsed 44952.9s
step 10540000 | reward(last100)   25.32 | eps 0.010 | elapsed 44990.2s
step 10550000 | reward(last100)   25.42 | eps 0.010 | elapsed 45027.6s
step 10560000 | reward(last100)   27.57 | eps 0.010 | elapsed 45065.5s
step 10570000 | reward(last100)   28.16 | eps 0.010 | elapsed 45103.2s
step 10580000 | reward(last100)   27.52 | eps 0.010 | elapsed 45140.9s
step 10590000 | reward(last100)   26.62 | eps 0.010 | elapsed 45178.4s
step 10600000 | reward(last100)   26.89 | eps 0.010 | elapsed 45215.8s
step 10610000 | reward(last100)   28.44 | eps 0.010 | elapsed 45253.8s
step 10620000 | reward(last100)   28.14 | eps 0.010 | elapsed 45291.4s
step 10630000 | reward(last100)   28.95 | eps 0.010 | elapsed 45329.0s
step 10640000 | reward(last100)   28.09 | eps 0.010 | elapsed 45366.8s
step 10650000 | reward(last100)   28.71 | eps 0.010 | elapsed 45404.3s
step 10660000 | reward(last100)   28.28 | eps 0.010 | elapsed 45442.5s
step 10670000 | reward(last100)   28.24 | eps 0.010 | elapsed 45480.0s
step 10680000 | reward(last100)   27.90 | eps 0.010 | elapsed 45517.6s
step 10690000 | reward(last100)   27.97 | eps 0.010 | elapsed 45555.7s
