step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    4.2s
step  1735000 | reward(last100)  0.9689 | sigma 0.0217 | elapsed 6087.5s
step  1740000 | reward(last100)  0.9689 | sigma 0.0216 | elapsed 6105.7s
step  1745000 | reward(last100)  0.9690 | sigma 0.0216 | elapsed 6125.7s
step  1750000 | reward(last100)  0.9674 | sigma 0.0217 | elapsed 6141.9s
step  1755000 | reward(last100)  0.9696 | sigma 0.0216 | elapsed 6158.4s
step  1760000 | reward(last100)  0.9689 | sigma 0.0217 | elapsed 6174.4s
step  1765000 | reward(last100)  0.9664 | sigma 0.0217 | elapsed 6190.4s
step  1770000 | reward(last100)  0.9692 | sigma 0.0217 | elapsed 6206.4s
step  1775000 | reward(last100)  0.9688 | sigma 0.0216 | elapsed 6222.5s
step  1780000 | reward(last100)  0.9679 | sigma 0.0216 | elapsed 6238.7s
step  1785000 | reward(last100)  0.9690 | sigma 0.0217 | elapsed 6254.7s
step  1790000 | reward(last100)  0.9685 | sigma 0.0216 | elapsed 6270.8s
step  1795000 | reward(last100)  0.9675 | sigma 0.0217 | elapsed 6286.9s
step  1800000 | reward(last100)  0.9683 | sigma 0.0216 | elapsed 6303.1s
step  1805000 | reward(last100)  0.9690 | sigma 0.0216 | elapsed 6319.6s
step  1810000 | reward(last100)  0.9696 | sigma 0.0217 | elapsed 6335.6s
step  1815000 | reward(last100)  0.9672 | sigma 0.0216 | elapsed 6351.7s
step  1820000 | reward(last100)  0.9685 | sigma 0.0217 | elapsed 6367.7s
step  1825000 | reward(last100)  0.9691 | sigma 0.0217 | elapsed 6383.6s
step  1830000 | reward(last100)  0.9699 | sigma 0.0217 | elapsed 6399.7s
step  1835000 | reward(last100)  0.9678 | sigma 0.0217 | elapsed 6415.7s
step  1840000 | reward(last100)  0.9663 | sigma 0.0217 | elapsed 6431.8s
step  1845000 | reward(last100)  0.9688 | sigma 0.0216 | elapsed 6448.8s
step  1850000 | reward(last100)  0.9691 | sigma 0.0217 | elapsed 6467.2s
step  1855000 | reward(last100)  0.9575 | sigma 0.0216 | elapsed 6484.7s
step  1860000 | reward(last100)  0.9667 | sigma 0.0217 | elapsed 6501.4s
step  1865000 | reward(last100)  0.9675 | sigma 0.0217 | elapsed 6518.7s
step  1870000 | reward(last100)  0.9684 | sigma 0.0217 | elapsed 6536.4s
step  1875000 | reward(last100)  0.9679 | sigma 0.0217 | elapsed 6554.1s
step  1880000 | reward(last100)  0.9694 | sigma 0.0217 | elapsed 6571.8s
step  1885000 | reward(last100)  0.9688 | sigma 0.0217 | elapsed 6589.7s
step  1890000 | reward(last100)  0.9688 | sigma 0.0216 | elapsed 6607.6s
step  1895000 | reward(last100)  0.9688 | sigma 0.0216 | elapsed 6625.4s
step  1900000 | reward(last100)  0.9672 | sigma 0.0217 | elapsed 6642.9s
step  1905000 | reward(last100)  0.9655 | sigma 0.0217 | elapsed 6659.2s
step  1910000 | reward(last100)  0.9680 | sigma 0.0216 | elapsed 6675.1s
step  1915000 | reward(last100)  0.9694 | sigma 0.0216 | elapsed 6691.1s
step  1920000 | reward(last100)  0.9688 | sigma 0.0217 | elapsed 6707.0s
step  1925000 | reward(last100)  0.9688 | sigma 0.0216 | elapsed 6722.8s
step  1930000 | reward(last100)  0.9702 | sigma 0.0216 | elapsed 6738.8s
step  1935000 | reward(last100)  0.9688 | sigma 0.0216 | elapsed 6754.8s
step  1940000 | reward(last100)  0.9685 | sigma 0.0216 | elapsed 6771.0s
step  1945000 | reward(last100)  0.9682 | sigma 0.0216 | elapsed 6789.8s
step  1950000 | reward(last100)  0.9692 | sigma 0.0216 | elapsed 6810.3s
step  1955000 | reward(last100)  0.9681 | sigma 0.0216 | elapsed 6826.4s
step  1960000 | reward(last100)  0.9685 | sigma 0.0217 | elapsed 6842.1s
step  1965000 | reward(last100)  0.9688 | sigma 0.0216 | elapsed 6857.8s
step  1970000 | reward(last100)  0.9685 | sigma 0.0216 | elapsed 6873.5s
step  1975000 | reward(last100)  0.9687 | sigma 0.0216 | elapsed 6889.2s
step  1980000 | reward(last100)  0.9690 | sigma 0.0217 | elapsed 6905.0s
step  1985000 | reward(last100)  0.9678 | sigma 0.0217 | elapsed 6920.7s
step  1990000 | reward(last100)  0.9692 | sigma 0.0216 | elapsed 6936.4s
step  1995000 | reward(last100)  0.9693 | sigma 0.0216 | elapsed 6952.1s
step  2000000 | reward(last100)  0.9688 | sigma 0.0216 | elapsed 6967.8s
