step     5000 | reward(last100)  0.0255 | sigma 0.0309 | elapsed    3.5s
step  1735000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6030.2s
step  1740000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6047.1s
step  1745000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6064.0s
step  1750000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6080.8s
step  1755000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6100.8s
step  1760000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6120.2s
step  1765000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6139.3s
step  1770000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6158.3s
step  1775000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6177.3s
step  1780000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6196.1s
step  1785000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6213.0s
step  1790000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6230.1s
step  1795000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6247.2s
step  1800000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6264.3s
step  1805000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6281.9s
step  1810000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6299.2s
step  1815000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6316.5s
step  1820000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6333.8s
step  1825000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6352.2s
step  1830000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6369.4s
step  1835000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6386.7s
step  1840000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6403.9s
step  1845000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6421.2s
step  1850000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6438.6s
step  1855000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6456.3s
step  1860000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6473.7s
step  1865000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6491.1s
step  1870000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6508.6s
step  1875000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6526.0s
step  1880000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6543.6s
step  1885000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6560.9s
step  1890000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6578.4s
step  1895000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6595.9s
step  1900000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6613.9s
step  1905000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6632.2s
step  1910000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6651.3s
step  1915000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6670.3s
step  1920000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6689.3s
step  1925000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6708.2s
step  1930000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6727.1s
step  1935000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6746.1s
step  1940000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6765.0s
step  1945000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6784.6s
step  1950000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6804.5s
step  1955000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6822.5s
step  1960000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6840.2s
step  1965000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6857.9s
step  1970000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6875.6s
step  1975000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6893.2s
step  1980000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6911.0s
step  1985000 | reward(last100)  0.0000 | sigma 0.0139 | elapsed 6929.1s
step  1990000 | reward(last100)  0.0000 | sigma 0.0139 | elapsed 6946.7s
step  1995000 | reward(last100)  0.0000 | sigma 0.0140 | elapsed 6964.4s
step  2000000 | reward(last100)  0.0000 | sigma 0.0139 | elapsed 6982.1s
