step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    6.3s
step  1735000 | reward(last100)  0.6322 | sigma 0.0237 | elapsed 6097.5s
step  1740000 | reward(last100)  0.5922 | sigma 0.0237 | elapsed 6113.7s
step  1745000 | reward(last100)  0.5048 | sigma 0.0237 | elapsed 6129.9s
step  1750000 | reward(last100)  0.5047 | sigma 0.0237 | elapsed 6146.1s
step  1755000 | reward(last100)  0.5439 | sigma 0.0237 | elapsed 6162.7s
step  1760000 | reward(last100)  0.5027 | sigma 0.0237 | elapsed 6179.1s
step  1765000 | reward(last100)  0.4953 | sigma 0.0237 | elapsed 6195.4s
step  1770000 | reward(last100)  0.4965 | sigma 0.0237 | elapsed 6212.2s
step  1775000 | reward(last100)  0.5005 | sigma 0.0237 | elapsed 6228.6s
step  1780000 | reward(last100)  0.4960 | sigma 0.0237 | elapsed 6245.0s
step  1785000 | reward(last100)  0.5633 | sigma 0.0237 | elapsed 6261.5s
step  1790000 | reward(last100)  0.4967 | sigma 0.0237 | elapsed 6279.0s
step  1795000 | reward(last100)  0.4543 | sigma 0.0237 | elapsed 6295.7s
step  1800000 | reward(last100)  0.3952 | sigma 0.0237 | elapsed 6312.7s
step  1805000 | reward(last100)  0.4451 | sigma 0.0237 | elapsed 6332.0s
step  1810000 | reward(last100)  0.4837 | sigma 0.0237 | elapsed 6350.1s
step  1815000 | reward(last100)  0.5521 | sigma 0.0237 | elapsed 6367.9s
step  1820000 | reward(last100)  0.5272 | sigma 0.0238 | elapsed 6385.8s
step  1825000 | reward(last100)  0.5348 | sigma 0.0238 | elapsed 6402.1s
step  1830000 | reward(last100)  0.5702 | sigma 0.0237 | elapsed 6418.2s
step  1835000 | reward(last100)  0.5341 | sigma 0.0237 | elapsed 6434.5s
step  1840000 | reward(last100)  0.5054 | sigma 0.0238 | elapsed 6450.7s
step  1845000 | reward(last100)  0.4648 | sigma 0.0238 | elapsed 6467.1s
step  1850000 | reward(last100)  0.4851 | sigma 0.0238 | elapsed 6483.4s
step  1855000 | reward(last100)  0.4916 | sigma 0.0238 | elapsed 6504.5s
step  1860000 | reward(last100)  0.4726 | sigma 0.0238 | elapsed 6523.2s
step  1865000 | reward(last100)  0.5799 | sigma 0.0238 | elapsed 6539.6s
step  1870000 | reward(last100)  0.5443 | sigma 0.0238 | elapsed 6556.0s
step  1875000 | reward(last100)  0.4833 | sigma 0.0238 | elapsed 6572.3s
step  1880000 | reward(last100)  0.4417 | sigma 0.0238 | elapsed 6588.5s
step  1885000 | reward(last100)  0.5042 | sigma 0.0238 | elapsed 6604.7s
step  1890000 | reward(last100)  0.4409 | sigma 0.0238 | elapsed 6621.1s
step  1895000 | reward(last100)  0.6042 | sigma 0.0238 | elapsed 6637.5s
step  1900000 | reward(last100)  0.5883 | sigma 0.0238 | elapsed 6653.9s
step  1905000 | reward(last100)  0.4670 | sigma 0.0238 | elapsed 6671.1s
step  1910000 | reward(last100)  0.5745 | sigma 0.0238 | elapsed 6687.7s
step  1915000 | reward(last100)  0.4960 | sigma 0.0238 | elapsed 6704.5s
step  1920000 | reward(last100)  0.5492 | sigma 0.0238 | elapsed 6723.1s
step  1925000 | reward(last100)  0.5157 | sigma 0.0237 | elapsed 6743.4s
step  1930000 | reward(last100)  0.4751 | sigma 0.0238 | elapsed 6760.0s
step  1935000 | reward(last100)  0.5229 | sigma 0.0238 | elapsed 6777.0s
step  1940000 | reward(last100)  0.4955 | sigma 0.0237 | elapsed 6793.9s
step  1945000 | reward(last100)  0.5536 | sigma 0.0238 | elapsed 6810.6s
step  1950000 | reward(last100)  0.4903 | sigma 0.0238 | elapsed 6827.4s
step  1955000 | reward(last100)  0.5340 | sigma 0.0237 | elapsed 6844.4s
step  1960000 | reward(last100)  0.5245 | sigma 0.0238 | elapsed 6862.7s
step  1965000 | reward(last100)  0.5538 | sigma 0.0237 | elapsed 6880.9s
step  1970000 | reward(last100)  0.4926 | sigma 0.0238 | elapsed 6898.8s
step  1975000 | reward(last100)  0.5048 | sigma 0.0237 | elapsed 6916.8s
step  1980000 | reward(last100)  0.5235 | sigma 0.0237 | elapsed 6934.9s
step  1985000 | reward(last100)  0.4868 | sigma 0.0237 | elapsed 6952.9s
step  1990000 | reward(last100)  0.6437 | sigma 0.0237 | elapsed 6970.9s
step  1995000 | reward(last100)  0.5734 | sigma 0.0237 | elapsed 6988.4s
step  2000000 | reward(last100)  0.6033 | sigma 0.0237 | elapsed 7005.0s
step  2005000 | reward(last100)  0.5594 | sigma 0.0237 | elapsed 7022.2s
step  2010000 | reward(last100)  0.6234 | sigma 0.0237 | elapsed 7038.5s
step  2015000 | reward(last100)  0.4938 | sigma 0.0237 | elapsed 7055.0s
step  2020000 | reward(last100)  0.5639 | sigma 0.0237 | elapsed 7071.4s
step  2025000 | reward(last100)  0.4938 | sigma 0.0237 | elapsed 7087.8s
step  2030000 | reward(last100)  0.5153 | sigma 0.0237 | elapsed 7104.1s
step  2035000 | reward(last100)  0.5105 | sigma 0.0237 | elapsed 7120.4s
step  2040000 | reward(last100)  0.5059 | sigma 0.0237 | elapsed 7136.8s
step  2045000 | reward(last100)  0.4742 | sigma 0.0237 | elapsed 7153.2s
step  2050000 | reward(last100)  0.5619 | sigma 0.0237 | elapsed 7169.4s
step  2055000 | reward(last100)  0.4978 | sigma 0.0237 | elapsed 7188.2s
step  2060000 | reward(last100)  0.5566 | sigma 0.0237 | elapsed 7206.4s
step  2065000 | reward(last100)  0.5209 | sigma 0.0237 | elapsed 7224.5s
step  2070000 | reward(last100)  0.5621 | sigma 0.0237 | elapsed 7242.4s
step  2075000 | reward(last100)  0.5510 | sigma 0.0237 | elapsed 7260.4s
step  2080000 | reward(last100)  0.5150 | sigma 0.0237 | elapsed 7278.5s
step  2085000 | reward(last100)  0.5214 | sigma 0.0237 | elapsed 7296.5s
step  2090000 | reward(last100)  0.5494 | sigma 0.0237 | elapsed 7312.8s
step  2095000 | reward(last100)  0.4287 | sigma 0.0237 | elapsed 7328.9s
step  2100000 | reward(last100)  0.5073 | sigma 0.0237 | elapsed 7345.0s
step  2105000 | reward(last100)  0.5092 | sigma 0.0237 | elapsed 7363.3s
step  2110000 | reward(last100)  0.4968 | sigma 0.0237 | elapsed 7386.0s
step  2115000 | reward(last100)  0.5449 | sigma 0.0237 | elapsed 7409.4s
step  2120000 | reward(last100)  0.5726 | sigma 0.0237 | elapsed 7431.6s
step  2125000 | reward(last100)  0.4902 | sigma 0.0237 | elapsed 7450.4s
step  2130000 | reward(last100)  0.6132 | sigma 0.0237 | elapsed 7469.2s
step  2135000 | reward(last100)  0.5269 | sigma 0.0237 | elapsed 7487.2s
step  2140000 | reward(last100)  0.4923 | sigma 0.0237 | elapsed 7506.0s
step  2145000 | reward(last100)  0.5528 | sigma 0.0237 | elapsed 7524.8s
step  2150000 | reward(last100)  0.5740 | sigma 0.0237 | elapsed 7543.0s
step  2155000 | reward(last100)  0.5095 | sigma 0.0237 | elapsed 7561.4s
step  2160000 | reward(last100)  0.4939 | sigma 0.0237 | elapsed 7578.8s
step  2165000 | reward(last100)  0.5289 | sigma 0.0237 | elapsed 7596.5s
step  2170000 | reward(last100)  0.5217 | sigma 0.0237 | elapsed 7614.3s
step  2175000 | reward(last100)  0.4604 | sigma 0.0237 | elapsed 7631.7s
step  2180000 | reward(last100)  0.4891 | sigma 0.0237 | elapsed 7648.4s
step  2185000 | reward(last100)  0.5881 | sigma 0.0237 | elapsed 7664.6s
step  2190000 | reward(last100)  0.5132 | sigma 0.0237 | elapsed 7680.8s
step  2195000 | reward(last100)  0.5369 | sigma 0.0237 | elapsed 7696.8s
step  2200000 | reward(last100)  0.5184 | sigma 0.0237 | elapsed 7713.0s
step  2205000 | reward(last100)  0.4524 | sigma 0.0237 | elapsed 7729.9s
step  2210000 | reward(last100)  0.5756 | sigma 0.0237 | elapsed 7746.1s
step  2215000 | reward(last100)  0.4433 | sigma 0.0237 | elapsed 7762.4s
step  2220000 | reward(last100)  0.5017 | sigma 0.0237 | elapsed 7780.3s
step  2225000 | reward(last100)  0.5565 | sigma 0.0237 | elapsed 7798.3s
step  2230000 | reward(last100)  0.4510 | sigma 0.0237 | elapsed 7816.8s
step  2235000 | reward(last100)  0.4533 | sigma 0.0237 | elapsed 7835.4s
step  2240000 | reward(last100)  0.4916 | sigma 0.0237 | elapsed 7853.9s
step  2245000 | reward(last100)  0.5163 | sigma 0.0237 | elapsed 7872.6s
step  2250000 | reward(last100)  0.5175 | sigma 0.0237 | elapsed 7891.0s
step  2255000 | reward(last100)  0.6102 | sigma 0.0237 | elapsed 7907.4s
step  2260000 | reward(last100)  0.5239 | sigma 0.0237 | elapsed 7923.6s
step  2265000 | reward(last100)  0.5247 | sigma 0.0237 | elapsed 7941.1s
step  2270000 | reward(last100)  0.5779 | sigma 0.0237 | elapsed 7958.6s
step  2275000 | reward(last100)  0.5489 | sigma 0.0237 | elapsed 7976.2s
step  2280000 | reward(last100)  0.4618 | sigma 0.0237 | elapsed 7993.8s
step  2285000 | reward(last100)  0.5389 | sigma 0.0237 | elapsed 8011.4s
step  2290000 | reward(last100)  0.4793 | sigma 0.0237 | elapsed 8029.1s
step  2295000 | reward(last100)  0.4936 | sigma 0.0237 | elapsed 8046.7s
step  2300000 | reward(last100)  0.4993 | sigma 0.0237 | elapsed 8064.3s
step  2305000 | reward(last100)  0.5897 | sigma 0.0237 | elapsed 8080.9s
step  2310000 | reward(last100)  0.5571 | sigma 0.0237 | elapsed 8097.2s
step  2315000 | reward(last100)  0.5144 | sigma 0.0237 | elapsed 8113.4s
step  2320000 | reward(last100)  0.5594 | sigma 0.0237 | elapsed 8129.6s
step  2325000 | reward(last100)  0.5945 | sigma 0.0238 | elapsed 8145.9s
step  2330000 | reward(last100)  0.5387 | sigma 0.0237 | elapsed 8162.1s
step  2335000 | reward(last100)  0.5048 | sigma 0.0237 | elapsed 8178.4s
step  2340000 | reward(last100)  0.5462 | sigma 0.0237 | elapsed 8194.7s
step  2345000 | reward(last100)  0.4823 | sigma 0.0238 | elapsed 8211.0s
step  2350000 | reward(last100)  0.4950 | sigma 0.0237 | elapsed 8227.3s
step  2355000 | reward(last100)  0.5339 | sigma 0.0237 | elapsed 8245.7s
step  2360000 | reward(last100)  0.5150 | sigma 0.0237 | elapsed 8263.5s
step  2365000 | reward(last100)  0.5255 | sigma 0.0237 | elapsed 8281.2s
step  2370000 | reward(last100)  0.5748 | sigma 0.0238 | elapsed 8299.0s
step  2375000 | reward(last100)  0.4448 | sigma 0.0237 | elapsed 8316.0s
step  2380000 | reward(last100)  0.5553 | sigma 0.0237 | elapsed 8332.0s
step  2385000 | reward(last100)  0.4730 | sigma 0.0237 | elapsed 8348.0s
step  2390000 | reward(last100)  0.4920 | sigma 0.0237 | elapsed 8364.7s
step  2395000 | reward(last100)  0.5000 | sigma 0.0237 | elapsed 8381.3s
step  2400000 | reward(last100)  0.5478 | sigma 0.0237 | elapsed 8397.1s
step  2405000 | reward(last100)  0.5815 | sigma 0.0237 | elapsed 8415.8s
step  2410000 | reward(last100)  0.5483 | sigma 0.0237 | elapsed 8434.2s
step  2415000 | reward(last100)  0.4292 | sigma 0.0237 | elapsed 8452.1s
step  2420000 | reward(last100)  0.5727 | sigma 0.0237 | elapsed 8470.7s
step  2425000 | reward(last100)  0.5042 | sigma 0.0237 | elapsed 8488.5s
step  2430000 | reward(last100)  0.5548 | sigma 0.0237 | elapsed 8505.4s
step  2435000 | reward(last100)  0.5143 | sigma 0.0237 | elapsed 8523.3s
step  2440000 | reward(last100)  0.4920 | sigma 0.0238 | elapsed 8542.9s
step  2445000 | reward(last100)  0.5191 | sigma 0.0237 | elapsed 8560.2s
step  2450000 | reward(last100)  0.5689 | sigma 0.0238 | elapsed 8576.8s
step  2455000 | reward(last100)  0.4705 | sigma 0.0237 | elapsed 8593.1s
step  2460000 | reward(last100)  0.4718 | sigma 0.0237 | elapsed 8610.3s
step  2465000 | reward(last100)  0.5794 | sigma 0.0237 | elapsed 8627.8s
step  2470000 | reward(last100)  0.5200 | sigma 0.0237 | elapsed 8645.5s
step  2475000 | reward(last100)  0.4760 | sigma 0.0237 | elapsed 8663.3s
step  2480000 | reward(last100)  0.5948 | sigma 0.0237 | elapsed 8681.4s
step  2485000 | reward(last100)  0.5026 | sigma 0.0238 | elapsed 8698.8s
step  2490000 | reward(last100)  0.6110 | sigma 0.0237 | elapsed 8716.2s
step  2495000 | reward(last100)  0.5264 | sigma 0.0237 | elapsed 8733.5s
step  2500000 | reward(last100)  0.4970 | sigma 0.0237 | elapsed 8750.9s
step  2505000 | reward(last100)  0.5309 | sigma 0.0237 | elapsed 8767.2s
step  2510000 | reward(last100)  0.5051 | sigma 0.0237 | elapsed 8783.1s
step  2515000 | reward(last100)  0.5254 | sigma 0.0238 | elapsed 8799.0s
step  2520000 | reward(last100)  0.5676 | sigma 0.0237 | elapsed 8814.9s
step  2525000 | reward(last100)  0.5994 | sigma 0.0238 | elapsed 8830.8s
step  2530000 | reward(last100)  0.5555 | sigma 0.0237 | elapsed 8846.7s
step  2535000 | reward(last100)  0.6134 | sigma 0.0237 | elapsed 8862.6s
step  2540000 | reward(last100)  0.5544 | sigma 0.0238 | elapsed 8878.6s
step  2545000 | reward(last100)  0.6055 | sigma 0.0238 | elapsed 8894.5s
step  2550000 | reward(last100)  0.5242 | sigma 0.0238 | elapsed 8910.4s
step  2555000 | reward(last100)  0.5478 | sigma 0.0238 | elapsed 8927.6s
step  2560000 | reward(last100)  0.5187 | sigma 0.0238 | elapsed 8945.4s
step  2565000 | reward(last100)  0.5997 | sigma 0.0238 | elapsed 8963.1s
step  2570000 | reward(last100)  0.5779 | sigma 0.0238 | elapsed 8979.5s
step  2575000 | reward(last100)  0.5018 | sigma 0.0238 | elapsed 8995.5s
step  2580000 | reward(last100)  0.5617 | sigma 0.0238 | elapsed 9011.5s
step  2585000 | reward(last100)  0.5639 | sigma 0.0238 | elapsed 9027.5s
step  2590000 | reward(last100)  0.5508 | sigma 0.0238 | elapsed 9043.5s
step  2595000 | reward(last100)  0.4645 | sigma 0.0238 | elapsed 9059.6s
step  2600000 | reward(last100)  0.6100 | sigma 0.0238 | elapsed 9075.6s
step  2605000 | reward(last100)  0.5166 | sigma 0.0238 | elapsed 9092.3s
step  2610000 | reward(last100)  0.5574 | sigma 0.0238 | elapsed 9108.8s
step  2615000 | reward(last100)  0.4604 | sigma 0.0238 | elapsed 9127.2s
step  2620000 | reward(last100)  0.5351 | sigma 0.0238 | elapsed 9145.1s
step  2625000 | reward(last100)  0.5536 | sigma 0.0238 | elapsed 9162.9s
step  2630000 | reward(last100)  0.5619 | sigma 0.0238 | elapsed 9180.6s
step  2635000 | reward(last100)  0.4386 | sigma 0.0238 | elapsed 9198.4s
step  2640000 | reward(last100)  0.5879 | sigma 0.0238 | elapsed 9216.2s
step  2645000 | reward(last100)  0.5800 | sigma 0.0238 | elapsed 9234.1s
step  2650000 | reward(last100)  0.4918 | sigma 0.0238 | elapsed 9252.1s
step  2655000 | reward(last100)  0.5314 | sigma 0.0238 | elapsed 9269.1s
step  2660000 | reward(last100)  0.5321 | sigma 0.0238 | elapsed 9286.6s
step  2665000 | reward(last100)  0.5348 | sigma 0.0237 | elapsed 9304.0s
step  2670000 | reward(last100)  0.5111 | sigma 0.0238 | elapsed 9321.5s
step  2675000 | reward(last100)  0.5293 | sigma 0.0237 | elapsed 9340.0s
step  2680000 | reward(last100)  0.5337 | sigma 0.0237 | elapsed 9361.5s
step  2685000 | reward(last100)  0.4841 | sigma 0.0237 | elapsed 9383.3s
step  2690000 | reward(last100)  0.5251 | sigma 0.0237 | elapsed 9404.6s
step  2695000 | reward(last100)  0.5544 | sigma 0.0237 | elapsed 9425.8s
step  2700000 | reward(last100)  0.5920 | sigma 0.0237 | elapsed 9447.8s
step  2705000 | reward(last100)  0.5325 | sigma 0.0237 | elapsed 9464.1s
step  2710000 | reward(last100)  0.4723 | sigma 0.0238 | elapsed 9480.2s
step  2715000 | reward(last100)  0.5701 | sigma 0.0237 | elapsed 9496.3s
step  2720000 | reward(last100)  0.5821 | sigma 0.0237 | elapsed 9512.4s
step  2725000 | reward(last100)  0.5033 | sigma 0.0238 | elapsed 9528.4s
step  2730000 | reward(last100)  0.5899 | sigma 0.0238 | elapsed 9544.5s
step  2735000 | reward(last100)  0.5497 | sigma 0.0238 | elapsed 9560.6s
step  2740000 | reward(last100)  0.5533 | sigma 0.0238 | elapsed 9576.7s
step  2745000 | reward(last100)  0.5032 | sigma 0.0238 | elapsed 9592.8s
step  2750000 | reward(last100)  0.4850 | sigma 0.0237 | elapsed 9608.9s
step  2755000 | reward(last100)  0.5443 | sigma 0.0237 | elapsed 9625.7s
step  2760000 | reward(last100)  0.5189 | sigma 0.0238 | elapsed 9641.9s
step  2765000 | reward(last100)  0.5945 | sigma 0.0238 | elapsed 9658.2s
step  2770000 | reward(last100)  0.4406 | sigma 0.0237 | elapsed 9674.4s
step  2775000 | reward(last100)  0.5180 | sigma 0.0237 | elapsed 9690.6s
step  2780000 | reward(last100)  0.4479 | sigma 0.0237 | elapsed 9706.9s
step  2785000 | reward(last100)  0.5446 | sigma 0.0237 | elapsed 9723.1s
step  2790000 | reward(last100)  0.5309 | sigma 0.0238 | elapsed 9739.3s
step  2795000 | reward(last100)  0.4907 | sigma 0.0237 | elapsed 9755.5s
step  2800000 | reward(last100)  0.5466 | sigma 0.0238 | elapsed 9772.9s
step  2805000 | reward(last100)  0.4856 | sigma 0.0238 | elapsed 9789.6s
step  2810000 | reward(last100)  0.4590 | sigma 0.0238 | elapsed 9805.9s
step  2815000 | reward(last100)  0.3876 | sigma 0.0238 | elapsed 9822.1s
step  2820000 | reward(last100)  0.5672 | sigma 0.0238 | elapsed 9838.4s
step  2825000 | reward(last100)  0.5387 | sigma 0.0238 | elapsed 9854.7s
step  2830000 | reward(last100)  0.4672 | sigma 0.0238 | elapsed 9871.0s
step  2835000 | reward(last100)  0.5412 | sigma 0.0238 | elapsed 9887.3s
step  2840000 | reward(last100)  0.5776 | sigma 0.0238 | elapsed 9903.6s
step  2845000 | reward(last100)  0.6047 | sigma 0.0238 | elapsed 9920.0s
step  2850000 | reward(last100)  0.5505 | sigma 0.0238 | elapsed 9936.3s
step  2855000 | reward(last100)  0.5481 | sigma 0.0238 | elapsed 9953.7s
step  2860000 | reward(last100)  0.5087 | sigma 0.0238 | elapsed 9970.4s
step  2865000 | reward(last100)  0.5719 | sigma 0.0238 | elapsed 9987.0s
step  2870000 | reward(last100)  0.5089 | sigma 0.0238 | elapsed 10003.6s
step  2875000 | reward(last100)  0.5792 | sigma 0.0238 | elapsed 10020.2s
step  2880000 | reward(last100)  0.6222 | sigma 0.0238 | elapsed 10036.7s
step  2885000 | reward(last100)  0.5052 | sigma 0.0238 | elapsed 10053.2s
step  2890000 | reward(last100)  0.5516 | sigma 0.0238 | elapsed 10069.8s
step  2895000 | reward(last100)  0.5546 | sigma 0.0238 | elapsed 10086.4s
step  2900000 | reward(last100)  0.5992 | sigma 0.0238 | elapsed 10103.1s
step  2905000 | reward(last100)  0.4968 | sigma 0.0238 | elapsed 10119.8s
step  2910000 | reward(last100)  0.5953 | sigma 0.0237 | elapsed 10136.1s
step  2915000 | reward(last100)  0.5496 | sigma 0.0238 | elapsed 10152.5s
step  2920000 | reward(last100)  0.5200 | sigma 0.0237 | elapsed 10168.7s
step  2925000 | reward(last100)  0.5296 | sigma 0.0237 | elapsed 10184.8s
step  2930000 | reward(last100)  0.6056 | sigma 0.0237 | elapsed 10201.0s
step  2935000 | reward(last100)  0.5184 | sigma 0.0237 | elapsed 10217.1s
step  2940000 | reward(last100)  0.5118 | sigma 0.0238 | elapsed 10233.2s
step  2945000 | reward(last100)  0.5011 | sigma 0.0238 | elapsed 10249.4s
step  2950000 | reward(last100)  0.5481 | sigma 0.0238 | elapsed 10265.6s
step  2955000 | reward(last100)  0.5175 | sigma 0.0238 | elapsed 10282.0s
step  2960000 | reward(last100)  0.5676 | sigma 0.0238 | elapsed 10298.0s
step  2965000 | reward(last100)  0.5251 | sigma 0.0238 | elapsed 10314.8s
step  2970000 | reward(last100)  0.5984 | sigma 0.0238 | elapsed 10332.5s
step  2975000 | reward(last100)  0.5930 | sigma 0.0238 | elapsed 10350.2s
step  2980000 | reward(last100)  0.5087 | sigma 0.0238 | elapsed 10367.9s
step  2985000 | reward(last100)  0.5424 | sigma 0.0238 | elapsed 10385.5s
step  2990000 | reward(last100)  0.4947 | sigma 0.0238 | elapsed 10403.2s
step  2995000 | reward(last100)  0.5317 | sigma 0.0238 | elapsed 10421.2s
step  3000000 | reward(last100)  0.4410 | sigma 0.0238 | elapsed 10438.8s
