step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    3.5s
step  1740000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5609.3s
step  1745000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5627.0s
step  1750000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5644.7s
step  1755000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5662.7s
step  1760000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5680.8s
step  1765000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5699.8s
step  1770000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5719.4s
step  1775000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5739.2s
step  1780000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5758.2s
step  1785000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5777.3s
step  1790000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5796.5s
step  1795000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5815.7s
step  1800000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5834.7s
step  1805000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5854.4s
step  1810000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5874.0s
step  1815000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5893.8s
step  1820000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5913.4s
step  1825000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5932.4s
step  1830000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5952.1s
step  1835000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5971.8s
step  1840000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 5991.4s
step  1845000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 6010.9s
step  1850000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 6029.9s
step  1855000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 6053.1s
step  1860000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 6072.2s
step  1865000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 6091.1s
step  1870000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 6109.9s
step  1875000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 6129.3s
step  1880000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 6148.9s
step  1885000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 6168.3s
step  1890000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 6187.7s
step  1895000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 6207.2s
step  1900000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 6226.1s
step  1905000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 6244.0s
step  1910000 | reward(last100)  0.0000 | sigma 0.0213 | elapsed 6261.6s
step  1915000 | reward(last100)  0.0000 | sigma 0.0212 | elapsed 6281.3s
step  1920000 | reward(last100)  0.0000 | sigma 0.0212 | elapsed 6304.9s
step  1925000 | reward(last100)  0.0000 | sigma 0.0212 | elapsed 6329.0s
step  1930000 | reward(last100)  0.0000 | sigma 0.0212 | elapsed 6353.2s
step  1935000 | reward(last100)  0.0000 | sigma 0.0212 | elapsed 6377.4s
step  1940000 | reward(last100)  0.0000 | sigma 0.0212 | elapsed 6401.4s
step  1945000 | reward(last100)  0.0000 | sigma 0.0212 | elapsed 6424.6s
step  1950000 | reward(last100)  0.0000 | sigma 0.0212 | elapsed 6448.0s
step  1955000 | reward(last100)  0.0000 | sigma 0.0212 | elapsed 6466.4s
step  1960000 | reward(last100)  0.0000 | sigma 0.0212 | elapsed 6485.0s
step  1965000 | reward(last100)  0.0000 | sigma 0.0212 | elapsed 6503.6s
step  1970000 | reward(last100)  0.0000 | sigma 0.0212 | elapsed 6521.1s
step  1975000 | reward(last100)  0.0000 | sigma 0.0212 | elapsed 6538.5s
step  1980000 | reward(last100)  0.0000 | sigma 0.0212 | elapsed 6555.9s
step  1985000 | reward(last100)  0.0000 | sigma 0.0212 | elapsed 6573.3s
step  1990000 | reward(last100)  0.0000 | sigma 0.0212 | elapsed 6590.8s
step  1995000 | reward(last100)  0.0000 | sigma 0.0212 | elapsed 6608.2s
step  2000000 | reward(last100)  0.0000 | sigma 0.0212 | elapsed 6625.7s
