step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    5.0s
step  1735000 | reward(last100)  0.1075 | sigma 0.0223 | elapsed 6636.8s
step  1740000 | reward(last100)  0.1511 | sigma 0.0223 | elapsed 6655.6s
step  1745000 | reward(last100)  0.1623 | sigma 0.0222 | elapsed 6674.0s
step  1750000 | reward(last100)  0.2313 | sigma 0.0222 | elapsed 6691.3s
step  1755000 | reward(last100)  0.1722 | sigma 0.0222 | elapsed 6709.5s
step  1760000 | reward(last100)  0.2300 | sigma 0.0223 | elapsed 6729.2s
step  1765000 | reward(last100)  0.1395 | sigma 0.0223 | elapsed 6748.5s
step  1770000 | reward(last100)  0.2563 | sigma 0.0223 | elapsed 6766.9s
step  1775000 | reward(last100)  0.1509 | sigma 0.0223 | elapsed 6784.2s
step  1780000 | reward(last100)  0.1780 | sigma 0.0223 | elapsed 6801.5s
step  1785000 | reward(last100)  0.2202 | sigma 0.0223 | elapsed 6818.8s
step  1790000 | reward(last100)  0.1127 | sigma 0.0223 | elapsed 6836.0s
step  1795000 | reward(last100)  0.1483 | sigma 0.0223 | elapsed 6853.3s
step  1800000 | reward(last100)  0.2670 | sigma 0.0223 | elapsed 6870.6s
step  1805000 | reward(last100)  0.1974 | sigma 0.0223 | elapsed 6897.3s
step  1810000 | reward(last100)  0.1968 | sigma 0.0223 | elapsed 6916.7s
step  1815000 | reward(last100)  0.2018 | sigma 0.0222 | elapsed 6934.0s
step  1820000 | reward(last100)  0.2651 | sigma 0.0223 | elapsed 6951.2s
step  1825000 | reward(last100)  0.2503 | sigma 0.0222 | elapsed 6968.5s
step  1830000 | reward(last100)  0.1858 | sigma 0.0223 | elapsed 6986.1s
step  1835000 | reward(last100)  0.2060 | sigma 0.0222 | elapsed 7004.9s
step  1840000 | reward(last100)  0.1590 | sigma 0.0223 | elapsed 7022.5s
step  1845000 | reward(last100)  0.2161 | sigma 0.0223 | elapsed 7039.6s
step  1850000 | reward(last100)  0.2074 | sigma 0.0223 | elapsed 7056.7s
step  1855000 | reward(last100)  0.1918 | sigma 0.0223 | elapsed 7074.2s
step  1860000 | reward(last100)  0.1849 | sigma 0.0223 | elapsed 7091.3s
step  1865000 | reward(last100)  0.2320 | sigma 0.0222 | elapsed 7108.3s
step  1870000 | reward(last100)  0.1994 | sigma 0.0222 | elapsed 7125.4s
step  1875000 | reward(last100)  0.1699 | sigma 0.0222 | elapsed 7142.5s
step  1880000 | reward(last100)  0.1570 | sigma 0.0222 | elapsed 7159.6s
step  1885000 | reward(last100)  0.1694 | sigma 0.0222 | elapsed 7176.6s
step  1890000 | reward(last100)  0.2104 | sigma 0.0222 | elapsed 7193.7s
step  1895000 | reward(last100)  0.2620 | sigma 0.0222 | elapsed 7210.8s
step  1900000 | reward(last100)  0.1927 | sigma 0.0222 | elapsed 7227.8s
step  1905000 | reward(last100)  0.1535 | sigma 0.0223 | elapsed 7245.3s
step  1910000 | reward(last100)  0.1860 | sigma 0.0223 | elapsed 7262.3s
step  1915000 | reward(last100)  0.1918 | sigma 0.0222 | elapsed 7279.4s
step  1920000 | reward(last100)  0.2109 | sigma 0.0222 | elapsed 7296.4s
step  1925000 | reward(last100)  0.2172 | sigma 0.0223 | elapsed 7313.3s
step  1930000 | reward(last100)  0.2092 | sigma 0.0222 | elapsed 7330.4s
step  1935000 | reward(last100)  0.2659 | sigma 0.0222 | elapsed 7347.4s
step  1940000 | reward(last100)  0.2797 | sigma 0.0222 | elapsed 7364.3s
step  1945000 | reward(last100)  0.2461 | sigma 0.0223 | elapsed 7381.3s
step  1950000 | reward(last100)  0.1680 | sigma 0.0222 | elapsed 7400.2s
step  1955000 | reward(last100)  0.2044 | sigma 0.0222 | elapsed 7417.7s
step  1960000 | reward(last100)  0.1794 | sigma 0.0222 | elapsed 7435.1s
step  1965000 | reward(last100)  0.1927 | sigma 0.0223 | elapsed 7453.1s
step  1970000 | reward(last100)  0.1662 | sigma 0.0223 | elapsed 7470.3s
step  1975000 | reward(last100)  0.1732 | sigma 0.0223 | elapsed 7487.5s
step  1980000 | reward(last100)  0.2460 | sigma 0.0223 | elapsed 7504.5s
step  1985000 | reward(last100)  0.2582 | sigma 0.0222 | elapsed 7521.5s
step  1990000 | reward(last100)  0.1483 | sigma 0.0222 | elapsed 7538.7s
step  1995000 | reward(last100)  0.1887 | sigma 0.0222 | elapsed 7557.6s
step  2000000 | reward(last100)  0.2319 | sigma 0.0222 | elapsed 7580.3s
step  2005000 | reward(last100)  0.1716 | sigma 0.0222 | elapsed 7597.6s
step  2010000 | reward(last100)  0.2139 | sigma 0.0222 | elapsed 7614.7s
step  2015000 | reward(last100)  0.1810 | sigma 0.0222 | elapsed 7631.7s
step  2020000 | reward(last100)  0.2382 | sigma 0.0223 | elapsed 7648.7s
step  2025000 | reward(last100)  0.2152 | sigma 0.0223 | elapsed 7666.0s
step  2030000 | reward(last100)  0.1835 | sigma 0.0223 | elapsed 7684.8s
step  2035000 | reward(last100)  0.2008 | sigma 0.0223 | elapsed 7703.6s
step  2040000 | reward(last100)  0.1951 | sigma 0.0222 | elapsed 7722.4s
step  2045000 | reward(last100)  0.1286 | sigma 0.0222 | elapsed 7741.2s
step  2050000 | reward(last100)  0.2443 | sigma 0.0222 | elapsed 7760.1s
step  2055000 | reward(last100)  0.2372 | sigma 0.0222 | elapsed 7778.8s
step  2060000 | reward(last100)  0.2620 | sigma 0.0223 | elapsed 7797.2s
step  2065000 | reward(last100)  0.2512 | sigma 0.0222 | elapsed 7816.3s
step  2070000 | reward(last100)  0.2016 | sigma 0.0222 | elapsed 7835.5s
step  2075000 | reward(last100)  0.1671 | sigma 0.0222 | elapsed 7854.8s
step  2080000 | reward(last100)  0.1787 | sigma 0.0222 | elapsed 7874.2s
step  2085000 | reward(last100)  0.2283 | sigma 0.0222 | elapsed 7893.3s
step  2090000 | reward(last100)  0.1817 | sigma 0.0222 | elapsed 7911.6s
step  2095000 | reward(last100)  0.2114 | sigma 0.0222 | elapsed 7929.9s
step  2100000 | reward(last100)  0.1652 | sigma 0.0222 | elapsed 7949.2s
step  2105000 | reward(last100)  0.1811 | sigma 0.0222 | elapsed 7968.9s
step  2110000 | reward(last100)  0.1807 | sigma 0.0222 | elapsed 7988.1s
step  2115000 | reward(last100)  0.2105 | sigma 0.0222 | elapsed 8006.6s
step  2120000 | reward(last100)  0.2270 | sigma 0.0222 | elapsed 8025.1s
step  2125000 | reward(last100)  0.2481 | sigma 0.0222 | elapsed 8043.4s
step  2130000 | reward(last100)  0.1718 | sigma 0.0222 | elapsed 8061.3s
step  2135000 | reward(last100)  0.1945 | sigma 0.0222 | elapsed 8078.3s
step  2140000 | reward(last100)  0.2043 | sigma 0.0222 | elapsed 8095.3s
step  2145000 | reward(last100)  0.2614 | sigma 0.0222 | elapsed 8112.6s
step  2150000 | reward(last100)  0.2005 | sigma 0.0222 | elapsed 8131.1s
step  2155000 | reward(last100)  0.1586 | sigma 0.0222 | elapsed 8148.3s
step  2160000 | reward(last100)  0.1913 | sigma 0.0222 | elapsed 8165.2s
step  2165000 | reward(last100)  0.2589 | sigma 0.0222 | elapsed 8182.2s
step  2170000 | reward(last100)  0.2586 | sigma 0.0222 | elapsed 8199.1s
step  2175000 | reward(last100)  0.1976 | sigma 0.0221 | elapsed 8216.0s
step  2180000 | reward(last100)  0.1925 | sigma 0.0221 | elapsed 8233.3s
step  2185000 | reward(last100)  0.1825 | sigma 0.0221 | elapsed 8251.6s
step  2190000 | reward(last100)  0.1785 | sigma 0.0221 | elapsed 8269.9s
step  2195000 | reward(last100)  0.2012 | sigma 0.0221 | elapsed 8288.1s
step  2200000 | reward(last100)  0.1630 | sigma 0.0221 | elapsed 8305.0s
step  2205000 | reward(last100)  0.2573 | sigma 0.0221 | elapsed 8324.3s
step  2210000 | reward(last100)  0.1792 | sigma 0.0221 | elapsed 8343.2s
step  2215000 | reward(last100)  0.2162 | sigma 0.0221 | elapsed 8362.1s
step  2220000 | reward(last100)  0.2253 | sigma 0.0221 | elapsed 8381.1s
step  2225000 | reward(last100)  0.2111 | sigma 0.0221 | elapsed 8400.0s
step  2230000 | reward(last100)  0.2060 | sigma 0.0221 | elapsed 8418.9s
step  2235000 | reward(last100)  0.2060 | sigma 0.0221 | elapsed 8435.8s
step  2240000 | reward(last100)  0.1637 | sigma 0.0221 | elapsed 8452.7s
step  2245000 | reward(last100)  0.1439 | sigma 0.0221 | elapsed 8469.6s
step  2250000 | reward(last100)  0.2215 | sigma 0.0221 | elapsed 8486.6s
step  2255000 | reward(last100)  0.1761 | sigma 0.0221 | elapsed 8506.7s
step  2260000 | reward(last100)  0.2216 | sigma 0.0221 | elapsed 8527.5s
step  2265000 | reward(last100)  0.1985 | sigma 0.0221 | elapsed 8548.3s
step  2270000 | reward(last100)  0.1919 | sigma 0.0221 | elapsed 8567.3s
step  2275000 | reward(last100)  0.1606 | sigma 0.0221 | elapsed 8586.6s
step  2280000 | reward(last100)  0.1940 | sigma 0.0221 | elapsed 8605.9s
step  2285000 | reward(last100)  0.2167 | sigma 0.0221 | elapsed 8625.0s
step  2290000 | reward(last100)  0.2231 | sigma 0.0221 | elapsed 8644.0s
step  2295000 | reward(last100)  0.2305 | sigma 0.0221 | elapsed 8662.8s
step  2300000 | reward(last100)  0.2352 | sigma 0.0221 | elapsed 8681.7s
step  2305000 | reward(last100)  0.1922 | sigma 0.0221 | elapsed 8699.4s
step  2310000 | reward(last100)  0.2969 | sigma 0.0221 | elapsed 8716.7s
step  2315000 | reward(last100)  0.1587 | sigma 0.0221 | elapsed 8734.0s
step  2320000 | reward(last100)  0.2604 | sigma 0.0221 | elapsed 8751.3s
step  2325000 | reward(last100)  0.2030 | sigma 0.0221 | elapsed 8768.7s
step  2330000 | reward(last100)  0.2062 | sigma 0.0221 | elapsed 8786.1s
step  2335000 | reward(last100)  0.1714 | sigma 0.0221 | elapsed 8803.5s
step  2340000 | reward(last100)  0.2127 | sigma 0.0221 | elapsed 8820.9s
step  2345000 | reward(last100)  0.1164 | sigma 0.0221 | elapsed 8838.2s
step  2350000 | reward(last100)  0.1681 | sigma 0.0221 | elapsed 8855.5s
step  2355000 | reward(last100)  0.2182 | sigma 0.0221 | elapsed 8873.9s
step  2360000 | reward(last100)  0.2312 | sigma 0.0221 | elapsed 8891.7s
step  2365000 | reward(last100)  0.2172 | sigma 0.0221 | elapsed 8913.3s
step  2370000 | reward(last100)  0.2165 | sigma 0.0221 | elapsed 8936.3s
step  2375000 | reward(last100)  0.2056 | sigma 0.0221 | elapsed 8959.6s
step  2380000 | reward(last100)  0.1798 | sigma 0.0221 | elapsed 8982.7s
step  2385000 | reward(last100)  0.2149 | sigma 0.0221 | elapsed 9005.6s
step  2390000 | reward(last100)  0.1716 | sigma 0.0221 | elapsed 9028.4s
step  2395000 | reward(last100)  0.2484 | sigma 0.0221 | elapsed 9051.4s
step  2400000 | reward(last100)  0.1840 | sigma 0.0221 | elapsed 9074.2s
step  2405000 | reward(last100)  0.1194 | sigma 0.0221 | elapsed 9092.8s
step  2410000 | reward(last100)  0.2112 | sigma 0.0221 | elapsed 9111.5s
step  2415000 | reward(last100)  0.1822 | sigma 0.0221 | elapsed 9130.7s
step  2420000 | reward(last100)  0.1639 | sigma 0.0221 | elapsed 9153.0s
step  2425000 | reward(last100)  0.0540 | sigma 0.0221 | elapsed 9174.6s
step  2430000 | reward(last100)  0.1713 | sigma 0.0221 | elapsed 9191.9s
step  2435000 | reward(last100)  0.1264 | sigma 0.0221 | elapsed 9209.3s
step  2440000 | reward(last100)  0.1976 | sigma 0.0221 | elapsed 9226.6s
step  2445000 | reward(last100)  0.1621 | sigma 0.0221 | elapsed 9244.0s
step  2450000 | reward(last100)  0.2316 | sigma 0.0221 | elapsed 9261.4s
step  2455000 | reward(last100)  0.2459 | sigma 0.0221 | elapsed 9280.6s
step  2460000 | reward(last100)  0.1694 | sigma 0.0221 | elapsed 9299.2s
step  2465000 | reward(last100)  0.2650 | sigma 0.0221 | elapsed 9317.8s
step  2470000 | reward(last100)  0.2545 | sigma 0.0221 | elapsed 9336.6s
step  2475000 | reward(last100)  0.1968 | sigma 0.0221 | elapsed 9356.8s
step  2480000 | reward(last100)  0.2949 | sigma 0.0221 | elapsed 9378.4s
step  2485000 | reward(last100)  0.2361 | sigma 0.0221 | elapsed 9396.8s
step  2490000 | reward(last100)  0.1857 | sigma 0.0221 | elapsed 9414.0s
step  2495000 | reward(last100)  0.2523 | sigma 0.0221 | elapsed 9431.3s
step  2500000 | reward(last100)  0.2100 | sigma 0.0221 | elapsed 9448.5s
step  2505000 | reward(last100)  0.2018 | sigma 0.0221 | elapsed 9472.7s
step  2510000 | reward(last100)  0.2222 | sigma 0.0221 | elapsed 9493.4s
step  2515000 | reward(last100)  0.1593 | sigma 0.0221 | elapsed 9514.2s
step  2520000 | reward(last100)  0.2246 | sigma 0.0221 | elapsed 9534.3s
step  2525000 | reward(last100)  0.2050 | sigma 0.0221 | elapsed 9553.4s
step  2530000 | reward(last100)  0.2614 | sigma 0.0221 | elapsed 9571.9s
step  2535000 | reward(last100)  0.1862 | sigma 0.0220 | elapsed 9590.4s
step  2540000 | reward(last100)  0.1988 | sigma 0.0220 | elapsed 9611.5s
step  2545000 | reward(last100)  0.1578 | sigma 0.0220 | elapsed 9636.5s
step  2550000 | reward(last100)  0.2549 | sigma 0.0220 | elapsed 9661.5s
step  2555000 | reward(last100)  0.1825 | sigma 0.0220 | elapsed 9679.2s
step  2560000 | reward(last100)  0.2113 | sigma 0.0220 | elapsed 9696.4s
step  2565000 | reward(last100)  0.2649 | sigma 0.0221 | elapsed 9713.7s
step  2570000 | reward(last100)  0.1505 | sigma 0.0221 | elapsed 9730.9s
step  2575000 | reward(last100)  0.1610 | sigma 0.0220 | elapsed 9748.2s
step  2580000 | reward(last100)  0.2156 | sigma 0.0221 | elapsed 9765.4s
step  2585000 | reward(last100)  0.2406 | sigma 0.0220 | elapsed 9782.7s
step  2590000 | reward(last100)  0.1820 | sigma 0.0220 | elapsed 9799.9s
step  2595000 | reward(last100)  0.3224 | sigma 0.0220 | elapsed 9817.1s
step  2600000 | reward(last100)  0.2318 | sigma 0.0221 | elapsed 9834.3s
step  2605000 | reward(last100)  0.2850 | sigma 0.0220 | elapsed 9851.9s
step  2610000 | reward(last100)  0.2059 | sigma 0.0220 | elapsed 9869.1s
step  2615000 | reward(last100)  0.2427 | sigma 0.0220 | elapsed 9886.3s
step  2620000 | reward(last100)  0.2080 | sigma 0.0220 | elapsed 9903.5s
step  2625000 | reward(last100)  0.1931 | sigma 0.0220 | elapsed 9920.6s
step  2630000 | reward(last100)  0.1998 | sigma 0.0220 | elapsed 9937.8s
step  2635000 | reward(last100)  0.2076 | sigma 0.0220 | elapsed 9954.9s
step  2640000 | reward(last100)  0.2065 | sigma 0.0220 | elapsed 9972.1s
step  2645000 | reward(last100)  0.3483 | sigma 0.0220 | elapsed 9989.3s
step  2650000 | reward(last100)  0.2206 | sigma 0.0220 | elapsed 10006.4s
step  2655000 | reward(last100)  0.1222 | sigma 0.0220 | elapsed 10024.6s
step  2660000 | reward(last100)  0.1732 | sigma 0.0220 | elapsed 10042.1s
step  2665000 | reward(last100)  0.1992 | sigma 0.0220 | elapsed 10059.5s
step  2670000 | reward(last100)  0.2117 | sigma 0.0220 | elapsed 10077.0s
step  2675000 | reward(last100)  0.1455 | sigma 0.0220 | elapsed 10094.6s
step  2680000 | reward(last100)  0.1754 | sigma 0.0220 | elapsed 10112.6s
step  2685000 | reward(last100)  0.2248 | sigma 0.0220 | elapsed 10131.5s
step  2690000 | reward(last100)  0.2661 | sigma 0.0220 | elapsed 10149.7s
step  2695000 | reward(last100)  0.1686 | sigma 0.0220 | elapsed 10166.9s
step  2700000 | reward(last100)  0.2709 | sigma 0.0220 | elapsed 10184.0s
step  2705000 | reward(last100)  0.1776 | sigma 0.0220 | elapsed 10202.4s
step  2710000 | reward(last100)  0.2079 | sigma 0.0220 | elapsed 10222.7s
step  2715000 | reward(last100)  0.2438 | sigma 0.0220 | elapsed 10246.6s
step  2720000 | reward(last100)  0.2939 | sigma 0.0220 | elapsed 10269.3s
step  2725000 | reward(last100)  0.1282 | sigma 0.0220 | elapsed 10291.7s
step  2730000 | reward(last100)  0.2814 | sigma 0.0220 | elapsed 10314.1s
step  2735000 | reward(last100)  0.1942 | sigma 0.0220 | elapsed 10336.4s
step  2740000 | reward(last100)  0.2265 | sigma 0.0220 | elapsed 10358.7s
step  2745000 | reward(last100)  0.2312 | sigma 0.0220 | elapsed 10380.9s
step  2750000 | reward(last100)  0.2677 | sigma 0.0220 | elapsed 10403.2s
step  2755000 | reward(last100)  0.2346 | sigma 0.0220 | elapsed 10426.8s
step  2760000 | reward(last100)  0.2236 | sigma 0.0220 | elapsed 10449.3s
step  2765000 | reward(last100)  0.1109 | sigma 0.0220 | elapsed 10471.4s
step  2770000 | reward(last100)  0.1546 | sigma 0.0220 | elapsed 10493.6s
step  2775000 | reward(last100)  0.2566 | sigma 0.0220 | elapsed 10512.2s
step  2780000 | reward(last100)  0.2402 | sigma 0.0220 | elapsed 10531.5s
step  2785000 | reward(last100)  0.1428 | sigma 0.0220 | elapsed 10551.1s
step  2790000 | reward(last100)  0.2049 | sigma 0.0220 | elapsed 10570.6s
step  2795000 | reward(last100)  0.1972 | sigma 0.0220 | elapsed 10590.1s
step  2800000 | reward(last100)  0.2354 | sigma 0.0220 | elapsed 10609.6s
step  2805000 | reward(last100)  0.1719 | sigma 0.0220 | elapsed 10629.2s
step  2810000 | reward(last100)  0.2610 | sigma 0.0220 | elapsed 10647.9s
step  2815000 | reward(last100)  0.1992 | sigma 0.0220 | elapsed 10666.6s
step  2820000 | reward(last100)  0.1284 | sigma 0.0220 | elapsed 10685.3s
step  2825000 | reward(last100)  0.1980 | sigma 0.0220 | elapsed 10704.0s
step  2830000 | reward(last100)  0.2413 | sigma 0.0219 | elapsed 10722.6s
step  2835000 | reward(last100)  0.2230 | sigma 0.0220 | elapsed 10741.3s
step  2840000 | reward(last100)  0.1924 | sigma 0.0220 | elapsed 10759.9s
step  2845000 | reward(last100)  0.2265 | sigma 0.0220 | elapsed 10778.6s
step  2850000 | reward(last100)  0.1913 | sigma 0.0219 | elapsed 10796.6s
step  2855000 | reward(last100)  0.1904 | sigma 0.0219 | elapsed 10814.7s
step  2860000 | reward(last100)  0.2299 | sigma 0.0219 | elapsed 10832.1s
step  2865000 | reward(last100)  0.2279 | sigma 0.0219 | elapsed 10849.4s
step  2870000 | reward(last100)  0.2621 | sigma 0.0219 | elapsed 10866.7s
step  2875000 | reward(last100)  0.2532 | sigma 0.0219 | elapsed 10883.9s
step  2880000 | reward(last100)  0.2021 | sigma 0.0219 | elapsed 10901.1s
step  2885000 | reward(last100)  0.1389 | sigma 0.0219 | elapsed 10918.3s
step  2890000 | reward(last100)  0.2154 | sigma 0.0219 | elapsed 10935.4s
step  2895000 | reward(last100)  0.2297 | sigma 0.0219 | elapsed 10952.6s
step  2900000 | reward(last100)  0.2465 | sigma 0.0219 | elapsed 10969.8s
step  2905000 | reward(last100)  0.2314 | sigma 0.0219 | elapsed 10987.3s
step  2910000 | reward(last100)  0.2688 | sigma 0.0219 | elapsed 11004.4s
step  2915000 | reward(last100)  0.2482 | sigma 0.0219 | elapsed 11021.5s
step  2920000 | reward(last100)  0.1921 | sigma 0.0219 | elapsed 11038.5s
step  2925000 | reward(last100)  0.1931 | sigma 0.0219 | elapsed 11055.6s
step  2930000 | reward(last100)  0.2377 | sigma 0.0219 | elapsed 11072.6s
step  2935000 | reward(last100)  0.2145 | sigma 0.0219 | elapsed 11089.7s
step  2940000 | reward(last100)  0.2187 | sigma 0.0219 | elapsed 11106.7s
step  2945000 | reward(last100)  0.2117 | sigma 0.0219 | elapsed 11123.8s
step  2950000 | reward(last100)  0.2377 | sigma 0.0219 | elapsed 11140.8s
step  2955000 | reward(last100)  0.1726 | sigma 0.0219 | elapsed 11158.1s
step  2960000 | reward(last100)  0.2443 | sigma 0.0219 | elapsed 11175.0s
step  2965000 | reward(last100)  0.1656 | sigma 0.0219 | elapsed 11191.9s
step  2970000 | reward(last100)  0.2184 | sigma 0.0220 | elapsed 11208.9s
step  2975000 | reward(last100)  0.1908 | sigma 0.0220 | elapsed 11225.9s
step  2980000 | reward(last100)  0.2080 | sigma 0.0219 | elapsed 11242.9s
step  2985000 | reward(last100)  0.1697 | sigma 0.0219 | elapsed 11259.9s
step  2990000 | reward(last100)  0.1754 | sigma 0.0219 | elapsed 11276.8s
step  2995000 | reward(last100)  0.1792 | sigma 0.0219 | elapsed 11293.8s
step  3000000 | reward(last100)  0.2274 | sigma 0.0219 | elapsed 11310.8s
