step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    4.1s
step  1735000 | reward(last100)  0.0176 | sigma 0.0228 | elapsed 6614.4s
step  1740000 | reward(last100)  0.0176 | sigma 0.0229 | elapsed 6633.4s
step  1745000 | reward(last100)  0.0176 | sigma 0.0229 | elapsed 6652.3s
step  1750000 | reward(last100)  0.0235 | sigma 0.0229 | elapsed 6671.0s
step  1755000 | reward(last100)  0.0166 | sigma 0.0228 | elapsed 6689.8s
step  1760000 | reward(last100)  0.0059 | sigma 0.0227 | elapsed 6708.3s
step  1765000 | reward(last100)  0.0059 | sigma 0.0227 | elapsed 6726.7s
step  1770000 | reward(last100)  0.0059 | sigma 0.0227 | elapsed 6745.1s
step  1775000 | reward(last100)  0.0059 | sigma 0.0227 | elapsed 6763.3s
step  1780000 | reward(last100)  0.0059 | sigma 0.0226 | elapsed 6779.8s
step  1785000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 6796.4s
step  1790000 | reward(last100)  0.0000 | sigma 0.0226 | elapsed 6813.0s
step  1795000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 6830.1s
step  1800000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 6848.1s
step  1805000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 6866.6s
step  1810000 | reward(last100)  0.0000 | sigma 0.0225 | elapsed 6883.3s
step  1815000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6899.8s
step  1820000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6916.4s
step  1825000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6933.0s
step  1830000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6949.8s
step  1835000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 6966.5s
step  1840000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 6983.3s
step  1845000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 7000.2s
step  1850000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 7016.8s
step  1855000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 7035.4s
step  1860000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 7052.2s
step  1865000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 7069.1s
step  1870000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 7085.9s
step  1875000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 7102.7s
step  1880000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 7119.4s
step  1885000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 7136.0s
step  1890000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 7152.7s
step  1895000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 7169.2s
step  1900000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 7185.8s
step  1905000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 7203.0s
step  1910000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 7219.7s
step  1915000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 7236.4s
step  1920000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 7253.1s
step  1925000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 7270.0s
step  1930000 | reward(last100)  0.0020 | sigma 0.0224 | elapsed 7286.8s
step  1935000 | reward(last100)  0.0056 | sigma 0.0224 | elapsed 7303.6s
step  1940000 | reward(last100)  0.0056 | sigma 0.0224 | elapsed 7320.4s
step  1945000 | reward(last100)  0.0056 | sigma 0.0224 | elapsed 7337.4s
step  1950000 | reward(last100)  0.0066 | sigma 0.0224 | elapsed 7354.3s
step  1955000 | reward(last100)  0.0066 | sigma 0.0224 | elapsed 7371.5s
step  1960000 | reward(last100)  0.0066 | sigma 0.0224 | elapsed 7388.5s
step  1965000 | reward(last100)  0.0066 | sigma 0.0224 | elapsed 7405.5s
step  1970000 | reward(last100)  0.0010 | sigma 0.0224 | elapsed 7422.8s
step  1975000 | reward(last100)  0.0010 | sigma 0.0224 | elapsed 7440.1s
step  1980000 | reward(last100)  0.0010 | sigma 0.0224 | elapsed 7457.2s
step  1985000 | reward(last100)  0.0000 | sigma 0.0224 | elapsed 7474.3s
step  1990000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 7491.3s
step  1995000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 7508.8s
step  2000000 | reward(last100)  0.0000 | sigma 0.0223 | elapsed 7526.6s
