step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    3.5s
step  1735000 | reward(last100)  0.9684 | sigma 0.0235 | elapsed 6159.3s
step  1740000 | reward(last100)  0.9675 | sigma 0.0235 | elapsed 6178.3s
step  1745000 | reward(last100)  0.9694 | sigma 0.0234 | elapsed 6197.0s
step  1750000 | reward(last100)  0.9684 | sigma 0.0234 | elapsed 6214.1s
step  1755000 | reward(last100)  0.9681 | sigma 0.0235 | elapsed 6231.9s
step  1760000 | reward(last100)  0.9686 | sigma 0.0235 | elapsed 6249.2s
step  1765000 | reward(last100)  0.9682 | sigma 0.0235 | elapsed 6266.5s
step  1770000 | reward(last100)  0.9685 | sigma 0.0234 | elapsed 6283.8s
step  1775000 | reward(last100)  0.9686 | sigma 0.0234 | elapsed 6301.2s
step  1780000 | reward(last100)  0.9680 | sigma 0.0234 | elapsed 6318.4s
step  1785000 | reward(last100)  0.9696 | sigma 0.0234 | elapsed 6335.7s
step  1790000 | reward(last100)  0.9686 | sigma 0.0234 | elapsed 6353.0s
step  1795000 | reward(last100)  0.9695 | sigma 0.0234 | elapsed 6370.3s
step  1800000 | reward(last100)  0.9675 | sigma 0.0234 | elapsed 6387.7s
step  1805000 | reward(last100)  0.9680 | sigma 0.0234 | elapsed 6407.0s
step  1810000 | reward(last100)  0.9676 | sigma 0.0234 | elapsed 6426.4s
step  1815000 | reward(last100)  0.9682 | sigma 0.0234 | elapsed 6448.0s
step  1820000 | reward(last100)  0.9690 | sigma 0.0234 | elapsed 6467.6s
step  1825000 | reward(last100)  0.9689 | sigma 0.0234 | elapsed 6489.2s
step  1830000 | reward(last100)  0.9692 | sigma 0.0234 | elapsed 6515.7s
step  1835000 | reward(last100)  0.9693 | sigma 0.0234 | elapsed 6540.3s
step  1840000 | reward(last100)  0.9684 | sigma 0.0234 | elapsed 6559.5s
step  1845000 | reward(last100)  0.9686 | sigma 0.0234 | elapsed 6578.8s
step  1850000 | reward(last100)  0.9687 | sigma 0.0234 | elapsed 6597.9s
step  1855000 | reward(last100)  0.9688 | sigma 0.0234 | elapsed 6621.8s
step  1860000 | reward(last100)  0.9684 | sigma 0.0234 | elapsed 6642.2s
step  1865000 | reward(last100)  0.9676 | sigma 0.0234 | elapsed 6661.2s
step  1870000 | reward(last100)  0.9680 | sigma 0.0234 | elapsed 6680.1s
step  1875000 | reward(last100)  0.9681 | sigma 0.0234 | elapsed 6699.1s
step  1880000 | reward(last100)  0.9691 | sigma 0.0234 | elapsed 6718.1s
step  1885000 | reward(last100)  0.9698 | sigma 0.0235 | elapsed 6737.1s
step  1890000 | reward(last100)  0.9678 | sigma 0.0235 | elapsed 6756.0s
step  1895000 | reward(last100)  0.9678 | sigma 0.0235 | elapsed 6774.9s
step  1900000 | reward(last100)  0.9567 | sigma 0.0235 | elapsed 6794.0s
step  1905000 | reward(last100)  0.9668 | sigma 0.0234 | elapsed 6813.7s
step  1910000 | reward(last100)  0.9679 | sigma 0.0235 | elapsed 6835.8s
step  1915000 | reward(last100)  0.9683 | sigma 0.0234 | elapsed 6858.3s
step  1920000 | reward(last100)  0.9683 | sigma 0.0234 | elapsed 6880.7s
step  1925000 | reward(last100)  0.9681 | sigma 0.0234 | elapsed 6903.1s
step  1930000 | reward(last100)  0.9682 | sigma 0.0235 | elapsed 6925.5s
step  1935000 | reward(last100)  0.9685 | sigma 0.0234 | elapsed 6948.0s
step  1940000 | reward(last100)  0.9685 | sigma 0.0234 | elapsed 6968.7s
step  1945000 | reward(last100)  0.9697 | sigma 0.0234 | elapsed 6987.8s
step  1950000 | reward(last100)  0.9697 | sigma 0.0234 | elapsed 7007.1s
step  1955000 | reward(last100)  0.9679 | sigma 0.0234 | elapsed 7024.7s
step  1960000 | reward(last100)  0.9688 | sigma 0.0234 | elapsed 7042.0s
step  1965000 | reward(last100)  0.9684 | sigma 0.0234 | elapsed 7059.3s
step  1970000 | reward(last100)  0.9682 | sigma 0.0234 | elapsed 7076.5s
step  1975000 | reward(last100)  0.9659 | sigma 0.0235 | elapsed 7094.0s
step  1980000 | reward(last100)  0.9691 | sigma 0.0235 | elapsed 7112.1s
step  1985000 | reward(last100)  0.9690 | sigma 0.0235 | elapsed 7130.5s
step  1990000 | reward(last100)  0.9695 | sigma 0.0235 | elapsed 7148.8s
step  1995000 | reward(last100)  0.9690 | sigma 0.0235 | elapsed 7167.2s
step  2000000 | reward(last100)  0.9699 | sigma 0.0235 | elapsed 7184.9s
