step     5000 | reward(last100)  0.0255 | sigma 0.0309 | elapsed    3.5s
step  1735000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5978.4s
step  1740000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 5996.6s
step  1745000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6015.0s
step  1750000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6033.3s
step  1755000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6052.2s
step  1760000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6070.6s
step  1765000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6089.0s
step  1770000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6107.4s
step  1775000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6125.7s
step  1780000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6144.1s
step  1785000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6162.4s
step  1790000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6180.7s
step  1795000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6199.1s
step  1800000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6217.4s
step  1805000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6238.9s
step  1810000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6259.9s
step  1815000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6280.7s
step  1820000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6300.6s
step  1825000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6322.7s
step  1830000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6346.1s
step  1835000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6369.5s
step  1840000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6392.8s
step  1845000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6413.8s
step  1850000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6432.4s
step  1855000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6451.2s
step  1860000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6469.7s
step  1865000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6488.2s
step  1870000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6506.7s
step  1875000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6525.1s
step  1880000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6543.5s
step  1885000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6561.9s
step  1890000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6580.2s
step  1895000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6598.6s
step  1900000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6616.9s
step  1905000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6638.1s
step  1910000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6657.9s
step  1915000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6677.7s
step  1920000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6697.5s
step  1925000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6717.2s
step  1930000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6737.0s
step  1935000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6756.8s
step  1940000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6776.6s
step  1945000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6796.5s
step  1950000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6816.2s
step  1955000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6839.8s
step  1960000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6863.2s
step  1965000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6886.5s
step  1970000 | reward(last100)  0.0000 | sigma 0.0189 | elapsed 6909.7s
step  1975000 | reward(last100)  0.0030 | sigma 0.0189 | elapsed 6933.1s
step  1980000 | reward(last100)  0.0030 | sigma 0.0189 | elapsed 6956.3s
step  1985000 | reward(last100)  0.0030 | sigma 0.0190 | elapsed 6976.2s
step  1990000 | reward(last100)  0.0088 | sigma 0.0192 | elapsed 6995.7s
step  1995000 | reward(last100)  0.0088 | sigma 0.0194 | elapsed 7014.1s
step  2000000 | reward(last100)  0.0088 | sigma 0.0194 | elapsed 7030.9s
