step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    3.5s
step  1735000 | reward(last100)  0.9674 | sigma 0.0232 | elapsed 5985.9s
step  1740000 | reward(last100)  0.9677 | sigma 0.0232 | elapsed 6002.6s
step  1745000 | reward(last100)  0.9684 | sigma 0.0232 | elapsed 6019.5s
step  1750000 | reward(last100)  0.9673 | sigma 0.0232 | elapsed 6036.2s
step  1755000 | reward(last100)  0.9672 | sigma 0.0232 | elapsed 6055.4s
step  1760000 | reward(last100)  0.9687 | sigma 0.0232 | elapsed 6074.0s
step  1765000 | reward(last100)  0.9676 | sigma 0.0232 | elapsed 6092.6s
step  1770000 | reward(last100)  0.9681 | sigma 0.0232 | elapsed 6111.3s
step  1775000 | reward(last100)  0.9676 | sigma 0.0232 | elapsed 6130.0s
step  1780000 | reward(last100)  0.9679 | sigma 0.0232 | elapsed 6148.0s
step  1785000 | reward(last100)  0.9686 | sigma 0.0232 | elapsed 6164.9s
step  1790000 | reward(last100)  0.9679 | sigma 0.0232 | elapsed 6181.7s
step  1795000 | reward(last100)  0.9668 | sigma 0.0232 | elapsed 6198.5s
step  1800000 | reward(last100)  0.9696 | sigma 0.0232 | elapsed 6215.4s
step  1805000 | reward(last100)  0.9693 | sigma 0.0232 | elapsed 6234.9s
step  1810000 | reward(last100)  0.9686 | sigma 0.0232 | elapsed 6254.1s
step  1815000 | reward(last100)  0.9689 | sigma 0.0232 | elapsed 6273.3s
step  1820000 | reward(last100)  0.9685 | sigma 0.0232 | elapsed 6292.2s
step  1825000 | reward(last100)  0.9679 | sigma 0.0232 | elapsed 6311.1s
step  1830000 | reward(last100)  0.9683 | sigma 0.0232 | elapsed 6332.9s
step  1835000 | reward(last100)  0.9685 | sigma 0.0232 | elapsed 6354.6s
step  1840000 | reward(last100)  0.9686 | sigma 0.0232 | elapsed 6376.4s
step  1845000 | reward(last100)  0.9692 | sigma 0.0232 | elapsed 6398.1s
step  1850000 | reward(last100)  0.9690 | sigma 0.0232 | elapsed 6417.0s
step  1855000 | reward(last100)  0.9669 | sigma 0.0232 | elapsed 6442.3s
step  1860000 | reward(last100)  0.9677 | sigma 0.0232 | elapsed 6466.9s
step  1865000 | reward(last100)  0.9685 | sigma 0.0232 | elapsed 6487.3s
step  1870000 | reward(last100)  0.9679 | sigma 0.0232 | elapsed 6508.0s
step  1875000 | reward(last100)  0.9670 | sigma 0.0232 | elapsed 6528.3s
step  1880000 | reward(last100)  0.9685 | sigma 0.0232 | elapsed 6547.7s
step  1885000 | reward(last100)  0.9677 | sigma 0.0232 | elapsed 6566.7s
step  1890000 | reward(last100)  0.9687 | sigma 0.0232 | elapsed 6585.8s
step  1895000 | reward(last100)  0.9670 | sigma 0.0232 | elapsed 6606.0s
step  1900000 | reward(last100)  0.9685 | sigma 0.0232 | elapsed 6628.7s
step  1905000 | reward(last100)  0.9684 | sigma 0.0232 | elapsed 6648.4s
step  1910000 | reward(last100)  0.9680 | sigma 0.0232 | elapsed 6667.2s
step  1915000 | reward(last100)  0.9688 | sigma 0.0232 | elapsed 6685.9s
step  1920000 | reward(last100)  0.9681 | sigma 0.0232 | elapsed 6704.6s
step  1925000 | reward(last100)  0.9679 | sigma 0.0232 | elapsed 6723.3s
step  1930000 | reward(last100)  0.9677 | sigma 0.0232 | elapsed 6741.9s
step  1935000 | reward(last100)  0.9684 | sigma 0.0232 | elapsed 6760.7s
step  1940000 | reward(last100)  0.9662 | sigma 0.0232 | elapsed 6779.7s
step  1945000 | reward(last100)  0.9666 | sigma 0.0232 | elapsed 6799.4s
step  1950000 | reward(last100)  0.9676 | sigma 0.0232 | elapsed 6818.3s
step  1955000 | reward(last100)  0.9659 | sigma 0.0232 | elapsed 6835.5s
step  1960000 | reward(last100)  0.9686 | sigma 0.0232 | elapsed 6852.3s
step  1965000 | reward(last100)  0.9686 | sigma 0.0232 | elapsed 6869.1s
step  1970000 | reward(last100)  0.9682 | sigma 0.0232 | elapsed 6886.0s
step  1975000 | reward(last100)  0.9676 | sigma 0.0232 | elapsed 6902.8s
step  1980000 | reward(last100)  0.9691 | sigma 0.0232 | elapsed 6919.6s
step  1985000 | reward(last100)  0.9683 | sigma 0.0232 | elapsed 6936.4s
step  1990000 | reward(last100)  0.9681 | sigma 0.0232 | elapsed 6953.2s
step  1995000 | reward(last100)  0.9677 | sigma 0.0232 | elapsed 6970.0s
step  2000000 | reward(last100)  0.9689 | sigma 0.0232 | elapsed 6986.8s
