step     5000 | reward(last100)  0.0000 | sigma 0.0309 | elapsed    6.2s
step  1735000 | reward(last100)  0.9662 | sigma 0.0223 | elapsed 6183.0s
step  1740000 | reward(last100)  0.9647 | sigma 0.0223 | elapsed 6200.6s
step  1745000 | reward(last100)  0.9691 | sigma 0.0223 | elapsed 6218.8s
step  1750000 | reward(last100)  0.9681 | sigma 0.0223 | elapsed 6236.3s
step  1755000 | reward(last100)  0.9684 | sigma 0.0223 | elapsed 6253.3s
step  1760000 | reward(last100)  0.9684 | sigma 0.0223 | elapsed 6269.8s
step  1765000 | reward(last100)  0.9700 | sigma 0.0223 | elapsed 6286.3s
step  1770000 | reward(last100)  0.9681 | sigma 0.0223 | elapsed 6307.6s
step  1775000 | reward(last100)  0.9694 | sigma 0.0223 | elapsed 6329.1s
step  1780000 | reward(last100)  0.9681 | sigma 0.0223 | elapsed 6346.2s
step  1785000 | reward(last100)  0.9682 | sigma 0.0223 | elapsed 6362.7s
step  1790000 | reward(last100)  0.9697 | sigma 0.0223 | elapsed 6380.4s
step  1795000 | reward(last100)  0.9689 | sigma 0.0223 | elapsed 6398.4s
step  1800000 | reward(last100)  0.9678 | sigma 0.0223 | elapsed 6416.5s
step  1805000 | reward(last100)  0.9681 | sigma 0.0223 | elapsed 6433.2s
step  1810000 | reward(last100)  0.9686 | sigma 0.0223 | elapsed 6449.6s
step  1815000 | reward(last100)  0.9690 | sigma 0.0223 | elapsed 6466.0s
step  1820000 | reward(last100)  0.9697 | sigma 0.0223 | elapsed 6482.4s
step  1825000 | reward(last100)  0.9687 | sigma 0.0223 | elapsed 6498.8s
step  1830000 | reward(last100)  0.9679 | sigma 0.0222 | elapsed 6515.2s
step  1835000 | reward(last100)  0.9689 | sigma 0.0222 | elapsed 6532.5s
step  1840000 | reward(last100)  0.9688 | sigma 0.0223 | elapsed 6549.9s
step  1845000 | reward(last100)  0.9674 | sigma 0.0223 | elapsed 6567.3s
step  1850000 | reward(last100)  0.9686 | sigma 0.0223 | elapsed 6583.7s
step  1855000 | reward(last100)  0.9670 | sigma 0.0223 | elapsed 6602.1s
step  1860000 | reward(last100)  0.9678 | sigma 0.0223 | elapsed 6621.0s
step  1865000 | reward(last100)  0.9679 | sigma 0.0222 | elapsed 6638.1s
step  1870000 | reward(last100)  0.9679 | sigma 0.0223 | elapsed 6654.8s
step  1875000 | reward(last100)  0.9688 | sigma 0.0222 | elapsed 6672.9s
step  1880000 | reward(last100)  0.9682 | sigma 0.0223 | elapsed 6690.9s
step  1885000 | reward(last100)  0.9687 | sigma 0.0222 | elapsed 6708.7s
step  1890000 | reward(last100)  0.9696 | sigma 0.0222 | elapsed 6726.5s
step  1895000 | reward(last100)  0.9679 | sigma 0.0222 | elapsed 6744.4s
step  1900000 | reward(last100)  0.9690 | sigma 0.0222 | elapsed 6762.3s
step  1905000 | reward(last100)  0.9677 | sigma 0.0222 | elapsed 6780.5s
step  1910000 | reward(last100)  0.9661 | sigma 0.0222 | elapsed 6798.3s
step  1915000 | reward(last100)  0.9664 | sigma 0.0222 | elapsed 6816.0s
step  1920000 | reward(last100)  0.9693 | sigma 0.0222 | elapsed 6834.7s
step  1925000 | reward(last100)  0.9667 | sigma 0.0222 | elapsed 6855.9s
step  1930000 | reward(last100)  0.9688 | sigma 0.0222 | elapsed 6876.0s
step  1935000 | reward(last100)  0.9683 | sigma 0.0222 | elapsed 6893.7s
step  1940000 | reward(last100)  0.9687 | sigma 0.0222 | elapsed 6911.5s
step  1945000 | reward(last100)  0.9677 | sigma 0.0222 | elapsed 6929.2s
step  1950000 | reward(last100)  0.9677 | sigma 0.0222 | elapsed 6946.8s
step  1955000 | reward(last100)  0.9687 | sigma 0.0222 | elapsed 6964.5s
step  1960000 | reward(last100)  0.9678 | sigma 0.0222 | elapsed 6981.0s
step  1965000 | reward(last100)  0.9680 | sigma 0.0222 | elapsed 6998.3s
step  1970000 | reward(last100)  0.9689 | sigma 0.0222 | elapsed 7015.6s
step  1975000 | reward(last100)  0.9688 | sigma 0.0222 | elapsed 7032.9s
step  1980000 | reward(last100)  0.9684 | sigma 0.0222 | elapsed 7050.2s
step  1985000 | reward(last100)  0.9682 | sigma 0.0222 | elapsed 7067.6s
step  1990000 | reward(last100)  0.9677 | sigma 0.0222 | elapsed 7084.9s
step  1995000 | reward(last100)  0.9694 | sigma 0.0223 | elapsed 7102.3s
step  2000000 | reward(last100)  0.9679 | sigma 0.0222 | elapsed 7119.5s
